tram;thoi_gian;t_s;bief;sec;ZREF;Z;QMIN;FR;VMIN;Y;Q
CanTho;2011-10-27 09:00:00;2278800.0;6;269;-26.9112;1.935;17422.615;0.07079;0.9554;28.846;17422.615
TanChau;2011-10-27 09:00:00;2278800.0;29;1126;-32.2556;4.419;22288.053;0.08579;1.2853;36.675;22288.053
MyThuan;2011-10-27 09:00:00;2278800.0;32;1305;-25.7667;1.263;19432.973;0.08853;1.2042;27.03;19432.973
VamNao;2011-10-27 09:00:00;2278800.0;47;1510;-21.7944;4.061;6687.641;0.06824;0.8377;25.855;6687.641
ChauDoc;2011-10-27 10:00:00;2282400.0;3;62;-18.895;5.163;7713.687;0.10173;1.2645;24.058;7713.687
CanTho;2011-10-27 10:00:00;2282400.0;6;269;-26.9112;1.773;17540.775;0.0721;0.9703;28.684;17540.775
TanChau;2011-10-27 10:00:00;2282400.0;29;1126;-32.2556;4.345;22358.273;0.08646;1.2935;36.6;22358.273
MyThuan;2011-10-27 10:00:00;2282400.0;32;1305;-25.7667;1.053;19542.533;0.09028;1.2247;26.819;19542.533
VamNao;2011-10-27 10:00:00;2282400.0;47;1510;-21.7944;3.979;6752.941;0.06929;0.8502;25.773;6752.941
ChauDoc;2011-10-27 11:00:00;2286000.0;3;62;-18.895;5.098;7714.646;0.10237;1.2699;23.993;7714.646
CanTho;2011-10-27 11:00:00;2286000.0;6;269;-26.9112;1.625;17540.312;0.07287;0.9781;28.536;17540.312
TanChau;2011-10-27 11:00:00;2286000.0;29;1126;-32.2556;4.248;22192.682;0.08635;1.2894;36.503;22192.682
MyThuan;2011-10-27 11:00:00;2286000.0;32;1305;-25.7667;0.865;19472.043;0.0911;1.2328;26.632;19472.043
VamNao;2011-10-27 11:00:00;2286000.0;47;1510;-21.7944;3.885;6768.17;0.06989;0.857;25.679;6768.17
ChauDoc;2011-10-27 12:00:00;2289600.0;3;62;-18.895;5.019;7696.588;0.10274;1.2732;23.914;7696.588
CanTho;2011-10-27 12:00:00;2289600.0;6;269;-26.9112;1.495;17402.922;0.07299;0.9774;28.406;17402.922
TanChau;2011-10-27 12:00:00;2289600.0;29;1126;-32.2556;4.15;22217.863;0.08699;1.2965;36.405;22217.863
MyThuan;2011-10-27 12:00:00;2289600.0;32;1305;-25.7667;0.718;19131.711;0.0904;1.2211;26.485;19131.711
VamNao;2011-10-27 12:00:00;2289600.0;47;1510;-21.7944;3.778;6697.547;0.06967;0.8537;25.572;6697.547
ChauDoc;2011-10-27 13:00:00;2293200.0;3;62;-18.895;4.936;7695.533;0.10337;1.2795;23.831;7695.533
CanTho;2011-10-27 13:00:00;2293200.0;6;269;-26.9112;1.418;16834.838;0.071;0.9495;28.33;16834.838
TanChau;2011-10-27 13:00:00;2293200.0;29;1126;-32.2556;4.053;22224.631;0.08755;1.3025;36.309;22224.631
MyThuan;2011-10-27 13:00:00;2293200.0;32;1305;-25.7667;0.747;17345.459;0.0818;1.1053;26.514;17345.459
VamNao;2011-10-27 13:00:00;2293200.0;47;1510;-21.7944;3.675;6704.037;0.07022;0.86;25.47;6704.037
ChauDoc;2011-10-27 14:00:00;2296800.0;3;62;-18.895;4.856;7681.189;0.1038;1.2835;23.751;7681.189
CanTho;2011-10-27 14:00:00;2296800.0;6;269;-26.9112;1.771;12603.476;0.05181;0.6973;28.682;12603.476
TanChau;2011-10-27 14:00:00;2296800.0;29;1126;-32.2556;3.948;22005.449;0.08727;1.2957;36.204;22005.449
MyThuan;2011-10-27 14:00:00;2296800.0;32;1305;-25.7667;1.34;11115.212;0.05038;0.6859;27.107;11115.212
VamNao;2011-10-27 14:00:00;2296800.0;47;1510;-21.7944;3.575;6670.963;0.07036;0.8612;25.37;6670.963
ChauDoc;2011-10-27 15:00:00;2300400.0;3;62;-18.895;4.774;7647.031;0.104;1.2845;23.669;7647.031
CanTho;2011-10-27 15:00:00;2300400.0;6;269;-26.9112;2.487;6524.051;0.02551;0.3474;29.398;6524.051
TanChau;2011-10-27 15:00:00;2300400.0;29;1126;-32.2556;3.856;21855.887;0.0872;1.2922;36.111;21855.887
MyThuan;2011-10-27 15:00:00;2300400.0;32;1305;-25.7667;2.006;7018.336;0.03048;0.4183;27.772;7018.336
VamNao;2011-10-27 15:00:00;2300400.0;47;1510;-21.7944;3.483;6537.329;0.06939;0.8489;25.278;6537.329
ChauDoc;2011-10-27 16:00:00;2304000.0;3;62;-18.895;4.702;7598.456;0.10391;1.2822;23.597;7598.456
CanTho;2011-10-27 16:00:00;2304000.0;6;269;-26.9112;2.736;6448.664;0.02479;0.339;29.647;6448.664
TanChau;2011-10-27 16:00:00;2304000.0;29;1126;-32.2556;3.836;21342.312;0.08526;1.263;36.091;21342.312
MyThuan;2011-10-27 16:00:00;2304000.0;32;1305;-25.7667;2.411;8137.426;0.03437;0.4749;28.178;8137.426
VamNao;2011-10-27 16:00:00;2304000.0;47;1510;-21.7944;3.521;6110.287;0.06469;0.7915;25.316;6110.287
ChauDoc;2011-10-27 17:00:00;2307600.0;3;62;-18.895;4.739;7419.532;0.10117;1.249;23.634;7419.532
CanTho;2011-10-27 17:00:00;2307600.0;6;269;-26.9112;2.7;10559.276;0.04068;0.5562;29.611;10559.276
TanChau;2011-10-27 17:00:00;2307600.0;29;1126;-32.2556;3.985;20561.152;0.08135;1.2087;36.241;20561.152
MyThuan;2011-10-27 17:00:00;2307600.0;32;1305;-25.7667;2.479;11564.471;0.04859;0.6726;28.246;11564.471
VamNao;2011-10-27 17:00:00;2307600.0;47;1510;-21.7944;3.767;5164.859;0.05376;0.6588;25.561;5164.859
ChauDoc;2011-10-27 18:00:00;2311200.0;3;62;-18.895;4.914;7290.515;0.09809;1.2139;23.809;7290.515
CanTho;2011-10-27 18:00:00;2311200.0;6;269;-26.9112;2.585;13189.351;0.05122;0.6988;29.497;13189.351
TanChau;2011-10-27 18:00:00;2311200.0;29;1126;-32.2556;4.223;20537.842;0.08004;1.1946;36.478;20537.842
MyThuan;2011-10-27 18:00:00;2311200.0;32;1305;-25.7667;2.264;14936.269;0.06379;0.8784;28.031;14936.269
VamNao;2011-10-27 18:00:00;2311200.0;47;1510;-21.7944;3.942;5201.095;0.0535;0.6563;25.736;5201.095
ChauDoc;2011-10-27 19:00:00;2314800.0;3;62;-18.895;5.031;7342.504;0.09792;1.2136;23.926;7342.504
CanTho;2011-10-27 19:00:00;2314800.0;6;269;-26.9112;2.403;14673.199;0.0577;0.7849;29.314;14673.199
TanChau;2011-10-27 19:00:00;2314800.0;29;1126;-32.2556;4.375;21337.354;0.08236;1.2328;36.63;21337.354
MyThuan;2011-10-27 19:00:00;2314800.0;32;1305;-25.7667;2.009;16712.504;0.07256;0.9958;27.776;16712.504
VamNao;2011-10-27 19:00:00;2314800.0;47;1510;-21.7944;4.03;6002.559;0.06138;0.7533;25.824;6002.559
ChauDoc;2011-10-27 20:00:00;2318400.0;3;62;-18.895;5.097;7431.96;0.09863;1.2235;23.992;7431.96
CanTho;2011-10-27 20:00:00;2318400.0;6;269;-26.9112;2.218;15815.455;0.06299;0.8542;29.129;15815.455
TanChau;2011-10-27 20:00:00;2318400.0;29;1126;-32.2556;4.409;21716.582;0.08364;1.2529;36.665;21716.582
MyThuan;2011-10-27 20:00:00;2318400.0;32;1305;-25.7667;1.784;17686.742;0.0779;1.0662;27.55;17686.742
VamNao;2011-10-27 20:00:00;2318400.0;47;1510;-21.7944;4.061;6529.639;0.06663;0.8179;25.855;6529.639
ChauDoc;2011-10-27 21:00:00;2322000.0;3;62;-18.895;5.124;7505.53;0.09936;1.2334;24.019;7505.53
CanTho;2011-10-27 21:00:00;2322000.0;6;269;-26.9112;2.059;16498.93;0.06645;0.8987;28.97;16498.93
TanChau;2011-10-27 21:00:00;2322000.0;29;1126;-32.2556;4.386;21867.117;0.08434;1.2628;36.642;21867.117
MyThuan;2011-10-27 21:00:00;2322000.0;32;1305;-25.7667;1.569;18357.812;0.08198;1.1192;27.336;18357.812
VamNao;2011-10-27 21:00:00;2322000.0;47;1510;-21.7944;4.033;6655.763;0.06805;0.8352;25.827;6655.763
ChauDoc;2011-10-27 22:00:00;2325600.0;3;62;-18.895;5.111;7574.197;0.1004;1.2458;24.006;7574.197
CanTho;2011-10-27 22:00:00;2325600.0;6;269;-26.9112;1.914;16818.277;0.06843;0.9232;28.826;16818.277
TanChau;2011-10-27 22:00:00;2325600.0;29;1126;-32.2556;4.337;21956.715;0.08495;1.2707;36.592;21956.715
MyThuan;2011-10-27 22:00:00;2325600.0;32;1305;-25.7667;1.372;18650.076;0.08436;1.1489;27.139;18650.076
VamNao;2011-10-27 22:00:00;2325600.0;47;1510;-21.7944;3.976;6719.344;0.06896;0.8461;25.771;6719.344
ChauDoc;2011-10-27 23:00:00;2329200.0;3;62;-18.895;5.071;7609.81;0.10118;1.2547;23.966;7609.81
CanTho;2011-10-27 23:00:00;2329200.0;6;269;-26.9112;1.787;16875.344;0.0693;0.9328;28.698;16875.344
TanChau;2011-10-27 23:00:00;2329200.0;29;1126;-32.2556;4.274;22086.137;0.08579;1.2818;36.53;22086.137
MyThuan;2011-10-27 23:00:00;2329200.0;32;1305;-25.7667;1.209;18547.154;0.0848;1.1526;26.976;18547.154
VamNao;2011-10-27 23:00:00;2329200.0;47;1510;-21.7944;3.906;6748.453;0.06959;0.8534;25.7;6748.453
ChauDoc;2011-10-28 00:00:00;2332800.0;3;62;-18.895;5.021;7635.871;0.10191;1.2629;23.916;7635.871
CanTho;2011-10-28 00:00:00;2332800.0;6;269;-26.9112;1.709;16494.826;0.06811;0.9156;28.621;16494.826
TanChau;2011-10-28 00:00:00;2332800.0;29;1126;-32.2556;4.194;22002.387;0.0859;1.2814;36.45;22002.387
MyThuan;2011-10-28 00:00:00;2332800.0;32;1305;-25.7667;1.129;17830.332;0.08196;1.1128;26.895;17830.332
VamNao;2011-10-28 00:00:00;2332800.0;47;1510;-21.7944;3.827;6764.832;0.07013;0.8597;25.622;6764.832
ChauDoc;2011-10-28 01:00:00;2336400.0;3;62;-18.895;4.961;7637.494;0.10239;1.2679;23.856;7637.494
CanTho;2011-10-28 01:00:00;2336400.0;6;269;-26.9112;1.813;14646.677;0.06003;0.8084;28.724;14646.677
TanChau;2011-10-28 01:00:00;2336400.0;29;1126;-32.2556;4.11;21967.738;0.08623;1.2842;36.366;21967.738
MyThuan;2011-10-28 01:00:00;2336400.0;32;1305;-25.7667;1.309;15077.057;0.06848;0.9319;27.076;15077.057
VamNao;2011-10-28 01:00:00;2336400.0;47;1510;-21.7944;3.741;6692.815;0.06979;0.8551;25.535;6692.815
ChauDoc;2011-10-28 02:00:00;2340000.0;3;62;-18.895;4.894;7627.276;0.10278;1.2715;23.789;7627.276
CanTho;2011-10-28 02:00:00;2340000.0;6;269;-26.9112;2.37;9412.535;0.03709;0.5043;29.282;9412.535
TanChau;2011-10-28 02:00:00;2340000.0;29;1126;-32.2556;4.033;21915.193;0.08644;1.2855;36.289;21915.193
MyThuan;2011-10-28 02:00:00;2340000.0;32;1305;-25.7667;1.846;10112.967;0.04436;0.6077;27.613;10112.967
VamNao;2011-10-28 02:00:00;2340000.0;47;1510;-21.7944;3.666;6627.836;0.06947;0.8508;25.46;6627.836
ChauDoc;2011-10-28 03:00:00;2343600.0;3;62;-18.895;4.833;7590.049;0.10276;1.2702;23.728;7590.049
CanTho;2011-10-28 03:00:00;2343600.0;6;269;-26.9112;2.759;7041.856;0.02702;0.3698;29.67;7041.856
TanChau;2011-10-28 03:00:00;2343600.0;29;1126;-32.2556;3.984;21717.838;0.08593;1.2767;36.24;21717.838
MyThuan;2011-10-28 03:00:00;2343600.0;32;1305;-25.7667;2.278;8869.354;0.03784;0.5212;28.045;8869.354
VamNao;2011-10-28 03:00:00;2343600.0;47;1510;-21.7944;3.643;6389.839;0.06708;0.8214;25.437;6389.839
ChauDoc;2011-10-28 04:00:00;2347200.0;3;62;-18.895;4.821;7490.792;0.1015;1.2545;23.716;7490.792
CanTho;2011-10-28 04:00:00;2347200.0;6;269;-26.9112;2.817;9375.14;0.03584;0.4908;29.728;9375.14
TanChau;2011-10-28 04:00:00;2347200.0;29;1126;-32.2556;4.026;20867.668;0.08235;1.2244;36.282;20867.668
MyThuan;2011-10-28 04:00:00;2347200.0;32;1305;-25.7667;2.433;11277.853;0.04755;0.6575;28.2;11277.853
VamNao;2011-10-28 04:00:00;2347200.0;47;1510;-21.7944;3.787;5614.45;0.05836;0.7153;25.582;5614.45
ChauDoc;2011-10-28 05:00:00;2350800.0;3;62;-18.895;4.928;7323.85;0.09844;1.2184;23.823;7323.85
CanTho;2011-10-28 05:00:00;2350800.0;6;269;-26.9112;2.743;12341.24;0.04741;0.6486;29.654;12341.24
TanChau;2011-10-28 05:00:00;2350800.0;29;1126;-32.2556;4.196;20422.504;0.07972;1.1893;36.451;20422.504
MyThuan;2011-10-28 05:00:00;2350800.0;32;1305;-25.7667;2.298;14562.434;0.06204;0.855;28.064;14562.434
VamNao;2011-10-28 05:00:00;2350800.0;47;1510;-21.7944;3.958;5057.921;0.05197;0.6376;25.753;5057.921
ChauDoc;2011-10-28 06:00:00;2354400.0;3;62;-18.895;5.045;7311.939;0.09741;1.2075;23.94;7311.939
CanTho;2011-10-28 06:00:00;2354400.0;6;269;-26.9112;2.569;14292.504;0.05556;0.7579;29.48;14292.504
TanChau;2011-10-28 06:00:00;2354400.0;29;1126;-32.2556;4.353;20871.625;0.08067;1.2071;36.608;20871.625
MyThuan;2011-10-28 06:00:00;2354400.0;32;1305;-25.7667;2.063;16448.512;0.07117;0.9774;27.829;16448.512
VamNao;2011-10-28 06:00:00;2354400.0;47;1510;-21.7944;4.054;5488.501;0.05603;0.6878;25.848;5488.501
ChauDoc;2011-10-28 07:00:00;2358000.0;3;62;-18.895;5.112;7378.219;0.09779;1.2134;24.007;7378.219
CanTho;2011-10-28 07:00:00;2358000.0;6;269;-26.9112;2.35;15722.385;0.06205;0.8433;29.261;15722.385
TanChau;2011-10-28 07:00:00;2358000.0;29;1126;-32.2556;4.412;21392.211;0.08237;1.234;36.668;21392.211
MyThuan;2011-10-28 07:00:00;2358000.0;32;1305;-25.7667;1.811;17727.145;0.07794;1.0671;27.578;17727.145
VamNao;2011-10-28 07:00:00;2358000.0;47;1510;-21.7944;4.09;6044.583;0.06156;0.7558;25.884;6044.583
ChauDoc;2011-10-28 08:00:00;2361600.0;3;62;-18.895;5.141;7456.729;0.09855;1.2241;24.036;7456.729
CanTho;2011-10-28 08:00:00;2361600.0;6;269;-26.9112;2.15;16612.904;0.06648;0.9006;29.061;16612.904
TanChau;2011-10-28 08:00:00;2361600.0;29;1126;-32.2556;4.411;21763.838;0.08381;1.2555;36.666;21763.838
MyThuan;2011-10-28 08:00:00;2361600.0;32;1305;-25.7667;1.568;18602.471;0.08308;1.1342;27.335;18602.471
VamNao;2011-10-28 08:00:00;2361600.0;47;1510;-21.7944;4.07;6362.085;0.06488;0.7965;25.865;6362.085
ChauDoc;2011-10-28 09:00:00;2365200.0;3;62;-18.895;5.131;7530.017;0.09961;1.2369;24.026;7530.017
CanTho;2011-10-28 09:00:00;2365200.0;6;269;-26.9112;1.964;17093.572;0.06931;0.9358;28.876;17093.572
TanChau;2011-10-28 09:00:00;2365200.0;29;1126;-32.2556;4.37;21944.895;0.08473;1.2682;36.626;21944.895
MyThuan;2011-10-28 09:00:00;2365200.0;32;1305;-25.7667;1.331;19114.564;0.08669;1.1801;27.098;19114.564
VamNao;2011-10-28 09:00:00;2365200.0;47;1510;-21.7944;4.018;6583.034;0.06737;0.8268;25.812;6583.034
ChauDoc;2011-10-28 10:00:00;2368800.0;3;62;-18.895;5.095;7576.884;0.10056;1.2474;23.99;7576.884
CanTho;2011-10-28 10:00:00;2368800.0;6;269;-26.9112;1.794;17318.09;0.07108;0.9569;28.705;17318.09
TanChau;2011-10-28 10:00:00;2368800.0;29;1126;-32.2556;4.302;22037.443;0.08545;1.2774;36.558;22037.443
MyThuan;2011-10-28 10:00:00;2368800.0;32;1305;-25.7667;1.107;19360.613;0.08912;1.2098;26.874;19360.613
VamNao;2011-10-28 10:00:00;2368800.0;47;1510;-21.7944;3.942;6673.149;0.06864;0.842;25.736;6673.149
ChauDoc;2011-10-28 11:00:00;2372400.0;3;62;-18.895;5.04;7606.054;0.10137;1.2565;23.935;7606.054
CanTho;2011-10-28 11:00:00;2372400.0;6;269;-26.9112;1.638;17382.984;0.07215;0.9686;28.55;17382.984
TanChau;2011-10-28 11:00:00;2372400.0;29;1126;-32.2556;4.212;21952.166;0.08561;1.2775;36.468;21952.166
MyThuan;2011-10-28 11:00:00;2372400.0;32;1305;-25.7667;0.901;19407.211;0.09058;1.2263;26.667;19407.211
VamNao;2011-10-28 11:00:00;2372400.0;47;1510;-21.7944;3.852;6700.201;0.06934;0.8502;25.646;6700.201
ChauDoc;2011-10-28 12:00:00;2376000.0;3;62;-18.895;4.971;7611.575;0.10197;1.2628;23.866;7611.575
CanTho;2011-10-28 12:00:00;2376000.0;6;269;-26.9112;1.495;17346.666;0.07275;0.9742;28.406;17346.666
TanChau;2011-10-28 12:00:00;2376000.0;29;1126;-32.2556;4.111;21869.857;0.08584;1.2784;36.366;21869.857
MyThuan;2011-10-28 12:00:00;2376000.0;32;1305;-25.7667;0.716;19299.105;0.09121;1.2319;26.482;19299.105
VamNao;2011-10-28 12:00:00;2376000.0;47;1510;-21.7944;3.749;6645.222;0.06926;0.8486;25.543;6645.222
ChauDoc;2011-10-28 13:00:00;2379600.0;3;62;-18.895;4.891;7608.101;0.10255;1.2686;23.786;7608.101
CanTho;2011-10-28 13:00:00;2379600.0;6;269;-26.9112;1.366;17192.803;0.07278;0.9725;28.278;17192.803
TanChau;2011-10-28 13:00:00;2379600.0;29;1126;-32.2556;4.009;21848.629;0.08631;1.283;36.265;21848.629
MyThuan;2011-10-28 13:00:00;2379600.0;32;1305;-25.7667;0.568;18928.658;0.09037;1.2182;26.335;18928.658
VamNao;2011-10-28 13:00:00;2379600.0;47;1510;-21.7944;3.642;6595.715;0.06925;0.8479;25.436;6595.715
ChauDoc;2011-10-28 14:00:00;2383200.0;3;62;-18.895;4.806;7593.765;0.10301;1.2729;23.701;7593.765
CanTho;2011-10-28 14:00:00;2383200.0;6;269;-26.9112;1.288;16636.969;0.07084;0.9451;28.199;16636.969
TanChau;2011-10-28 14:00:00;2383200.0;29;1126;-32.2556;3.902;21702.367;0.08633;1.2805;36.157;21702.367
MyThuan;2011-10-28 14:00:00;2383200.0;32;1305;-25.7667;0.663;16510.08;0.07831;1.057;26.429;16510.08
VamNao;2011-10-28 14:00:00;2383200.0;47;1510;-21.7944;3.536;6560.46;0.06938;0.849;25.33;6560.46
ChauDoc;2011-10-28 15:00:00;2386800.0;3;62;-18.895;4.72;7568.342;0.10335;1.2756;23.615;7568.342
CanTho;2011-10-28 15:00:00;2386800.0;6;269;-26.9112;1.68;12064.639;0.04992;0.6708;28.591;12064.639
TanChau;2011-10-28 15:00:00;2386800.0;29;1126;-32.2556;3.799;21639.6;0.08665;1.2827;36.054;21639.6
MyThuan;2011-10-28 15:00:00;2386800.0;32;1305;-25.7667;1.369;9428.465;0.04266;0.5809;27.136;9428.465
VamNao;2011-10-28 15:00:00;2386800.0;47;1510;-21.7944;3.429;6481.012;0.06906;0.8445;25.223;6481.012
ChauDoc;2011-10-28 16:00:00;2390400.0;3;62;-18.895;4.635;7545.175;0.10372;1.2786;23.53;7545.175
CanTho;2011-10-28 16:00:00;2390400.0;6;269;-26.9112;2.408;5919.917;0.02327;0.3166;29.319;5919.917
TanChau;2011-10-28 16:00:00;2390400.0;29;1126;-32.2556;3.712;21521.576;0.08666;1.2807;35.968;21521.576
MyThuan;2011-10-28 16:00:00;2390400.0;32;1305;-25.7667;2.017;6291.799;0.0273;0.3748;27.783;6291.799
VamNao;2011-10-28 16:00:00;2390400.0;47;1510;-21.7944;3.34;6424.69;0.06888;0.8419;25.135;6424.69
ChauDoc;2011-10-28 17:00:00;2394000.0;3;62;-18.895;4.564;7489.073;0.10351;1.2749;23.459;7489.073
CanTho;2011-10-28 17:00:00;2394000.0;6;269;-26.9112;2.645;6029.774;0.02332;0.3185;29.556;6029.774
TanChau;2011-10-28 17:00:00;2394000.0;29;1126;-32.2556;3.706;20773.117;0.08368;1.2365;35.961;20773.117
MyThuan;2011-10-28 17:00:00;2394000.0;32;1305;-25.7667;2.379;8262.641;0.03498;0.4831;28.145;8262.641
VamNao;2011-10-28 17:00:00;2394000.0;47;1510;-21.7944;3.397;6031.165;0.06441;0.7874;25.191;6031.165
ChauDoc;2011-10-28 18:00:00;2397600.0;3;62;-18.895;4.612;7293.738;0.10044;1.2378;23.507;7293.738
CanTho;2011-10-28 18:00:00;2397600.0;6;269;-26.9112;2.643;9968.78;0.03856;0.5266;29.554;9968.78
TanChau;2011-10-28 18:00:00;2397600.0;29;1126;-32.2556;3.874;19932.107;0.07943;1.1776;36.129;19932.107
MyThuan;2011-10-28 18:00:00;2397600.0;32;1305;-25.7667;2.401;11720.958;0.04954;0.6845;28.168;11720.958
VamNao;2011-10-28 18:00:00;2397600.0;47;1510;-21.7944;3.662;5086.02;0.05332;0.653;25.457;5086.02
ChauDoc;2011-10-28 19:00:00;2401200.0;3;62;-18.895;4.798;7158.455;0.09717;1.2006;23.693;7158.455
CanTho;2011-10-28 19:00:00;2401200.0;6;269;-26.9112;2.552;12539.658;0.0488;0.6655;29.463;12539.658
TanChau;2011-10-28 19:00:00;2401200.0;29;1126;-32.2556;4.116;20201.824;0.07926;1.1806;36.372;20201.824
MyThuan;2011-10-28 19:00:00;2401200.0;32;1305;-25.7667;2.191;14569.74;0.06254;0.8601;27.957;14569.74
VamNao;2011-10-28 19:00:00;2401200.0;47;1510;-21.7944;3.837;5086.45;0.0527;0.646;25.631;5086.45
ChauDoc;2011-10-28 20:00:00;2404800.0;3;62;-18.895;4.921;7224.388;0.09715;1.2024;23.816;7224.388
CanTho;2011-10-28 20:00:00;2404800.0;6;269;-26.9112;2.376;14196.703;0.05593;0.7605;29.287;14196.703
TanChau;2011-10-28 20:00:00;2404800.0;29;1126;-32.2556;4.261;20897.184;0.08124;1.2135;36.516;20897.184
MyThuan;2011-10-28 20:00:00;2404800.0;32;1305;-25.7667;1.977;15941.309;0.06935;0.9515;27.743;15941.309
VamNao;2011-10-28 20:00:00;2404800.0;47;1510;-21.7944;3.934;5842.059;0.06013;0.7375;25.729;5842.059
ChauDoc;2011-10-28 21:00:00;2408400.0;3;62;-18.895;4.992;7303.961;0.09769;1.2102;23.887;7303.961
CanTho;2011-10-28 21:00:00;2408400.0;6;269;-26.9112;2.186;15500.384;0.06187;0.8386;29.097;15500.384
TanChau;2011-10-28 21:00:00;2408400.0;29;1126;-32.2556;4.304;21405.543;0.08299;1.2406;36.56;21405.543
MyThuan;2011-10-28 21:00:00;2408400.0;32;1305;-25.7667;1.768;17115.328;0.07545;1.0326;27.535;17115.328
VamNao;2011-10-28 21:00:00;2408400.0;47;1510;-21.7944;3.965;6270.465;0.0644;0.7901;25.76;6270.465
ChauDoc;2011-10-28 22:00:00;2412000.0;3;62;-18.895;5.026;7403.421;0.09877;1.2241;23.921;7403.421
CanTho;2011-10-28 22:00:00;2412000.0;6;269;-26.9112;2.03;16166.148;0.06524;0.882;28.941;16166.148
TanChau;2011-10-28 22:00:00;2412000.0;29;1126;-32.2556;4.295;21526.641;0.08351;1.2482;36.55;21526.641
MyThuan;2011-10-28 22:00:00;2412000.0;32;1305;-25.7667;1.568;17853.301;0.07973;1.0885;27.335;17853.301
VamNao;2011-10-28 22:00:00;2412000.0;47;1510;-21.7944;3.948;6506.702;0.0669;0.8207;25.742;6506.702
ChauDoc;2011-10-28 23:00:00;2415600.0;3;62;-18.895;5.02;7472.709;0.09974;1.236;23.915;7472.709
CanTho;2011-10-28 23:00:00;2415600.0;6;269;-26.9112;1.893;16418.701;0.06691;0.9023;28.804;16418.701
TanChau;2011-10-28 23:00:00;2415600.0;29;1126;-32.2556;4.253;21633.184;0.08414;1.2566;36.509;21633.184
MyThuan;2011-10-28 23:00:00;2415600.0;32;1305;-25.7667;1.386;18151.898;0.08203;1.1174;27.153;18151.898
VamNao;2011-10-28 23:00:00;2415600.0;47;1510;-21.7944;3.897;6606.32;0.06816;0.8359;25.692;6606.32
ChauDoc;2011-10-29 00:00:00;2419200.0;3;62;-18.895;4.985;7508.411;0.10049;1.2446;23.88;7508.411
CanTho;2011-10-29 00:00:00;2419200.0;6;269;-26.9112;1.789;16358.894;0.06717;0.9041;28.7;16358.894
TanChau;2011-10-29 00:00:00;2419200.0;29;1126;-32.2556;4.185;21559.861;0.08422;1.2562;36.44;21559.861
MyThuan;2011-10-29 00:00:00;2419200.0;32;1305;-25.7667;1.258;17862.027;0.0814;1.1071;27.025;17862.027
VamNao;2011-10-29 00:00:00;2419200.0;47;1510;-21.7944;3.831;6642.557;0.06885;0.8439;25.625;6642.557
ChauDoc;2011-10-29 01:00:00;2422800.0;3;62;-18.895;4.934;7520.021;0.10103;1.2505;23.829;7520.021
CanTho;2011-10-29 01:00:00;2422800.0;6;269;-26.9112;1.749;15773.186;0.06494;0.8736;28.661;15773.186
TanChau;2011-10-29 01:00:00;2422800.0;29;1126;-32.2556;4.107;21550.205;0.0846;1.2599;36.363;21550.205
MyThuan;2011-10-29 01:00:00;2422800.0;32;1305;-25.7667;1.271;16484.701;0.07506;1.021;27.037;16484.701
VamNao;2011-10-29 01:00:00;2422800.0;47;1510;-21.7944;3.75;6585.843;0.06863;0.8409;25.545;6585.843
ChauDoc;2011-10-29 02:00:00;2426400.0;3;62;-18.895;4.871;7515.058;0.10145;1.2547;23.766;7515.058
CanTho;2011-10-29 02:00:00;2426400.0;6;269;-26.9112;1.954;13199.067;0.05356;0.723;28.866;13199.067
TanChau;2011-10-29 02:00:00;2426400.0;29;1126;-32.2556;4.03;21528.852;0.08493;1.263;36.286;21528.852
MyThuan;2011-10-29 02:00:00;2426400.0;32;1305;-25.7667;1.585;12889.757;0.0575;0.7852;27.352;12889.757
VamNao;2011-10-29 02:00:00;2426400.0;47;1510;-21.7944;3.672;6542.816;0.06855;0.8395;25.467;6542.816
ChauDoc;2011-10-29 03:00:00;2430000.0;3;62;-18.895;4.808;7496.197;0.10168;1.2565;23.703;7496.197
CanTho;2011-10-29 03:00:00;2430000.0;6;269;-26.9112;2.466;8707.563;0.03409;0.4642;29.377;8707.563
TanChau;2011-10-29 03:00:00;2430000.0;29;1126;-32.2556;3.967;21436.436;0.08492;1.2612;36.222;21436.436
MyThuan;2011-10-29 03:00:00;2430000.0;32;1305;-25.7667;2.012;9967.544;0.04327;0.5938;27.778;9967.544
VamNao;2011-10-29 03:00:00;2430000.0;47;1510;-21.7944;3.612;6467.607;0.06805;0.833;25.406;6467.607
ChauDoc;2011-10-29 04:00:00;2433600.0;3;62;-18.895;4.759;7454.078;0.10149;1.2532;23.654;7454.078
CanTho;2011-10-29 04:00:00;2433600.0;6;269;-26.9112;2.698;8123.145;0.0313;0.4279;29.609;8123.145
TanChau;2011-10-29 04:00:00;2433600.0;29;1126;-32.2556;3.943;20984.867;0.08325;1.2359;36.199;20984.867
MyThuan;2011-10-29 04:00:00;2433600.0;32;1305;-25.7667;2.241;10846.112;0.0464;0.6386;28.008;10846.112
VamNao;2011-10-29 04:00:00;2433600.0;47;1510;-21.7944;3.631;6167.09;0.0648;0.7933;25.426;6167.09
ChauDoc;2011-10-29 05:00:00;2437200.0;3;62;-18.895;4.78;7333.891;0.09969;1.2314;23.675;7333.891
CanTho;2011-10-29 05:00:00;2437200.0;6;269;-26.9112;2.692;10752.48;0.04145;0.5666;29.604;10752.48
