Time;Q_ChauDoc;Q_TanChau;Q_VamNao;Q_CanTho;Q_MyThuan
2011-09-03 13:00:00;6480;20700;9090;20800;21000
2011-09-03 14:00:00;6430;20700;9080;20500;21000
2011-09-03 15:00:00;6390;20700;9100;20000;20900
2011-09-03 16:00:00;6370;20600;9120;20400;20900
2011-09-03 17:00:00;6330;20500;9220;19100;21200
2011-09-03 18:00:00;6310;20400;9170;16700;17300
2011-09-03 19:00:00;6270;20500;9240;9860;14000
2011-09-03 20:00:00;6260;20500;9190;7790;11400
2011-09-03 21:00:00;6290;20600;9110;7920;11600
2011-09-03 22:00:00;6310;20600;9000;10800;14200
2011-09-03 23:00:00;6370;20700;8930;16600;15800
2011-09-04 00:00:00;6390;20600;8930;17700;17500
2011-09-04 01:00:00;6430;20700;9040;19700;19400
2011-09-04 02:00:00;6410;20700;9150;19900;19800
2011-09-04 03:00:00;6370;20700;9140;20300;21100
2011-09-04 04:00:00;6350;20700;9120;19300;20100
2011-09-04 05:00:00;6330;20500;9190;18100;17800
2011-09-04 06:00:00;6330;20600;9220;12200;15200
2011-09-04 07:00:00;6310;20600;9140;9050;15100
2011-09-04 08:00:00;6290;20600;9190;5490;13000
2011-09-04 09:00:00;6310;20600;9030;9030;12800
2011-09-04 10:00:00;6380;20800;9000;9050;15800
2011-09-04 11:00:00;6410;20700;8970;16800;16300
2011-09-04 12:00:00;6440;20600;9010;19900;18400
2011-09-04 13:00:00;6430;20700;9080;21200;20200
2011-09-04 14:00:00;6410;20600;9060;21900;20900
2011-09-04 15:00:00;6370;20700;9170;21500;21800
2011-09-04 16:00:00;6350;20400;9190;20100;21700
2011-09-04 17:00:00;6310;20500;9170;18800;21100
2011-09-04 18:00:00;6270;20500;9240;17800;18700
2011-09-04 19:00:00;6260;20500;9220;17400;16900
2011-09-04 20:00:00;6240;20500;9250;13600;16700
2011-09-04 21:00:00;6220;20500;9290;10200;12400
2011-09-04 22:00:00;6230;20600;9160;13100;11800
2011-09-04 23:00:00;6270;20600;9070;16500;14500
2011-09-05 00:00:00;6310;20600;9050;17500;15400
2011-09-05 01:00:00;6330;20500;9100;18400;17700
2011-09-05 02:00:00;6330;20500;9100;19000;18600
2011-09-05 03:00:00;6350;20600;9080;19600;18800
2011-09-05 04:00:00;6310;20500;9120;19000;18900
2011-09-05 05:00:00;6290;20500;9160;17600;18400
2011-09-05 06:00:00;6270;20500;9110;15700;16200
2011-09-05 07:00:00;6290;20600;9140;12300;14800
2011-09-05 08:00:00;6260;20500;9110;9690;13700
2011-09-05 09:00:00;6290;20600;9120;10700;13600
2011-09-05 10:00:00;6310;20600;9060;12100;15400
2011-09-05 11:00:00;6350;20600;9030;12300;15700
2011-09-05 12:00:00;6350;20700;9000;18100;17700
2011-09-05 13:00:00;6350;20700;9060;19700;19200
2011-09-05 14:00:00;6330;20500;9100;20500;21100
2011-09-05 15:00:00;6310;20500;9050;20700;21600
2011-09-05 16:00:00;6290;20500;9160;20000;21700
2011-09-05 17:00:00;6270;20500;9140;19900;21600
2011-09-05 18:00:00;6260;20400;9210;19700;20800
2011-09-05 19:00:00;6240;20500;9190;19600;18900
2011-09-05 20:00:00;6220;20500;9250;18600;17700
2011-09-05 21:00:00;6180;20300;9200;15300;16300
2011-09-05 22:00:00;6160;20300;9240;13200;12900
2011-09-05 23:00:00;6180;20400;9200;10800;13100
2011-09-06 00:00:00;6190;20400;9160;13400;14100
2011-09-06 01:00:00;6230;20600;9110;14900;16200
2011-09-06 02:00:00;6270;20600;9070;16200;16800
2011-09-06 03:00:00;6290;20600;9160;16900;17300
2011-09-06 04:00:00;6290;20600;9160;17400;17500
2011-09-06 05:00:00;6290;20600;9120;16900;17700
2011-09-06 06:00:00;6290;20600;9070;17200;18400
2011-09-06 07:00:00;6260;20500;9030;16600;16800
2011-09-06 08:00:00;6290;20600;9070;13600;15700
2011-09-06 09:00:00;6290;20600;9070;12300;15300
2011-09-06 10:00:00;6290;20600;9080;12200;15300
2011-09-06 11:00:00;6290;20600;9050;13900;16200
2011-09-06 12:00:00;6310;20600;9020;16300;16800
2011-09-06 13:00:00;6330;20600;9100;18000;18400
2011-09-06 14:00:00;6290;20500;9020;18900;19500
2011-09-06 15:00:00;6270;20500;9050;18800;20400
2011-09-06 16:00:00;6270;20500;9120;19400;20700
2011-09-06 17:00:00;6260;20500;9070;19800;20900
2011-09-06 18:00:00;6290;20600;9170;19400;21300
2011-09-06 19:00:00;6270;20600;9160;19600;20300
2011-09-06 20:00:00;6220;20500;9190;19100;19400
2011-09-06 21:00:00;6200;20200;9160;18300;19000
2011-09-06 22:00:00;6160;20300;9200;16800;16100
2011-09-06 23:00:00;6140;20300;9240;14800;11400
2011-09-07 00:00:00;6120;20300;9200;9970;12300
2011-09-07 01:00:00;6160;20400;9130;11400;13600
2011-09-07 02:00:00;6190;20400;9080;12700;14900
2011-09-07 03:00:00;6250;20600;9030;13500;15500
2011-09-07 04:00:00;6290;20600;9050;15300;16200
2011-09-07 05:00:00;6290;20600;9050;16600;16900
2011-09-07 06:00:00;6290;20600;9050;17200;17900
2011-09-07 07:00:00;6260;20500;9050;17200;17500
2011-09-07 08:00:00;6260;20500;9080;16000;16800
2011-09-07 09:00:00;6260;20500;9080;15000;16300
2011-09-07 10:00:00;6260;20500;9030;14600;16000
2011-09-07 11:00:00;6270;20600;9080;14600;16300
2011-09-07 12:00:00;6260;20500;9050;15500;16800
2011-09-07 13:00:00;6260;20500;9050;16600;17300
2011-09-07 14:00:00;6260;20500;9080;17200;18600
2011-09-07 15:00:00;6260;20500;9080;17900;18700
2011-09-07 16:00:00;6260;20500;9120;19500;19500
2011-09-07 17:00:00;6290;20600;9070;19900;19900
2011-09-07 18:00:00;6260;20500;9110;19900;20400
2011-09-07 19:00:00;6260;20500;9210;19200;19800
2011-09-07 20:00:00;6220;20500;9160;19900;19000
2011-09-07 21:00:00;6200;20300;9250;19600;18300
2011-09-07 22:00:00;6180;20300;9240;18500;17300
2011-09-07 23:00:00;6140;20300;9270;17100;15900
2011-09-08 00:00:00;6120;20300;9210;14300;12500
2011-09-08 01:00:00;6140;20400;9240;10800;12000
2011-09-08 02:00:00;6120;20400;9160;9290;13000
2011-09-08 03:00:00;6140;20400;9080;8650;13300
2011-09-08 04:00:00;6210;20400;8970;10600;13700
2011-09-08 05:00:00;6260;20500;8910;12700;14300
2011-09-08 06:00:00;6270;20500;8950;16300;16300
2011-09-08 07:00:00;6290;20500;9000;17900;17300
2011-09-08 08:00:00;6290;20500;9060;18000;18000
2011-09-08 09:00:00;6270;20500;9020;18700;18600
2011-09-08 10:00:00;6260;20500;9050;17700;17900
2011-09-08 11:00:00;6260;20400;9050;16400;16900
2011-09-08 12:00:00;6240;20500;9000;14600;16300
2011-09-08 13:00:00;6240;20400;8970;14500;15800
2011-09-08 14:00:00;6240;20400;9020;15500;16800
2011-09-08 15:00:00;6240;20500;9020;18100;17700
2011-09-08 16:00:00;6260;20400;8980;18700;19300
2011-09-08 17:00:00;6260;20400;9050;19500;19800
2011-09-08 18:00:00;6260;20500;9080;20500;20700
2011-09-08 19:00:00;6260;20500;9070;20300;20200
2011-09-08 20:00:00;6240;20400;9110;19400;20100
2011-09-08 21:00:00;6220;20200;9080;19100;20300
2011-09-08 22:00:00;6200;20200;9160;19300;19200
2011-09-08 23:00:00;6160;20200;9130;17500;16900
2011-09-09 00:00:00;6140;20200;9200;14200;14600
2011-09-09 01:00:00;6100;20300;9180;12500;13400
2011-09-09 02:00:00;6090;20300;9210;9860;12000
2011-09-09 03:00:00;6070;20300;9130;8650;11100
2011-09-09 04:00:00;6120;20400;8910;9400;11600
2011-09-09 05:00:00;6210;20400;8800;12600;13700
2011-09-09 06:00:00;6240;20400;8800;14800;15600
2011-09-09 07:00:00;6310;20400;8930;17900;17100
2011-09-09 08:00:00;6310;20400;8880;18100;18000
2011-09-09 09:00:00;6290;20400;9000;17900;18400
2011-09-09 10:00:00;6270;20400;8950;18400;19000
2011-09-09 11:00:00;6260;20400;9020;17900;19300
2011-09-09 12:00:00;6240;20500;9000;16900;17100
2011-09-09 13:00:00;6220;20500;9030;15400;16500
2011-09-09 14:00:00;6220;20200;9000;13800;16600
2011-09-09 15:00:00;6220;20200;8970;14500;18000
2011-09-09 16:00:00;6220;20500;9020;16200;18400
2011-09-09 17:00:00;6240;20500;9020;17900;18500
2011-09-09 18:00:00;6260;20500;9050;19100;18600
2011-09-09 19:00:00;6290;20600;9120;19700;18900
2011-09-09 20:00:00;6260;20500;9070;19900;19700
2011-09-09 21:00:00;6240;20500;9140;20000;19800
2011-09-09 22:00:00;6220;20500;9120;19700;20200
2011-09-09 23:00:00;6200;20300;9190;19400;20300
2011-09-10 00:00:00;6180;20300;9200;17600;18100
2011-09-10 01:00:00;6140;20300;9200;15200;16600
2011-09-10 02:00:00;6120;20300;9240;11200;14800
2011-09-10 03:00:00;6120;20400;9240;6190;11100
2011-09-10 04:00:00;6120;20400;9100;6160;10700
2011-09-10 05:00:00;6190;20500;8940;8350;11900
2011-09-10 06:00:00;6280;20700;8920;11900;14400
2011-09-10 07:00:00;6310;20400;8810;16400;15700
2011-09-10 08:00:00;6350;20400;8930;17600;18000
2011-09-10 09:00:00;6330;20500;9000;19000;18500
2011-09-10 10:00:00;6310;20400;9060;19300;18500
2011-09-10 11:00:00;6270;20400;9020;18600;18700
2011-09-10 12:00:00;6260;20400;9080;17700;18900
2011-09-10 13:00:00;6240;20500;9030;13900;17200
2011-09-10 14:00:00;6220;20500;9070;11500;15600
2011-09-10 15:00:00;6220;20500;9030;11400;13700
2011-09-10 16:00:00;6240;20500;9050;13500;16200
2011-09-10 17:00:00;6290;20600;8980;15600;18500
2011-09-10 18:00:00;6270;20500;9030;18500;18900
2011-09-10 19:00:00;6310;20600;9020;19300;19000
2011-09-10 20:00:00;6310;20600;9080;20200;19800
2011-09-10 21:00:00;6290;20600;9160;19900;20000
2011-09-10 22:00:00;6260;20500;9110;19900;20000
2011-09-10 23:00:00;6290;20600;9170;19500;20000
2011-09-11 00:00:00;6270;20600;9190;19100;20300
2011-09-11 01:00:00;6230;20600;9250;17600;16200
2011-09-11 02:00:00;6210;20600;9240;14700;15300
2011-09-11 03:00:00;6190;20400;9240;10900;12000
2011-09-11 04:00:00;6230;20700;9190;6730;11300
2011-09-11 05:00:00;6260;20700;9050;6200;11500
2011-09-11 06:00:00;6310;20600;8880;11100;13600
2011-09-11 07:00:00;6400;20800;8860;16400;16600
2011-09-11 08:00:00;6460;20600;8930;19400;17300
2011-09-11 09:00:00;6440;20600;9040;19400;18100
2011-09-11 10:00:00;6430;20600;9110;20600;19000
2011-09-11 11:00:00;6390;20700;9140;20300;19300
2011-09-11 12:00:00;6370;20600;9120;18200;20600
2011-09-11 13:00:00;6320;20400;9080;15900;18000
2011-09-11 14:00:00;6330;20400;9190;12100;14100
2011-09-11 15:00:00;6310;20400;9160;9340;13300
2011-09-11 16:00:00;6310;20400;9050;9150;13000
2011-09-11 17:00:00;6330;20500;9000;11600;14400
2011-09-11 18:00:00;6390;20700;8930;15600;16200
2011-09-11 19:00:00;6440;20700;9040;18800;19200
2011-09-11 20:00:00;6460;20600;9080;20100;19500
2011-09-11 21:00:00;6430;20700;9190;21100;19400
2011-09-11 22:00:00;6410;20700;9200;21300;19700
2011-09-11 23:00:00;6390;20700;9220;21700;19400
2011-09-12 00:00:00;6370;20700;9300;20000;20300
2011-09-12 01:00:00;6380;20800;9310;17900;20300
2011-09-12 02:00:00;6370;20800;9380;15400;15800
2011-09-12 03:00:00;6330;20600;9360;10000;14400
2011-09-12 04:00:00;6310;20600;9290;5460;10300
2011-09-12 05:00:00;6330;20600;9220;6230;10100
2011-09-12 06:00:00;6420;20900;9080;8670;12500
2011-09-12 07:00:00;6480;20800;9010;13300;16200
2011-09-12 08:00:00;6540;20900;9050;17500;16900
2011-09-12 09:00:00;6560;20800;9170;19800;18400
2011-09-12 10:00:00;6540;20900;9270;19600;18500
2011-09-12 11:00:00;6520;21000;9250;19600;19900
2011-09-12 12:00:00;6460;20700;9240;19000;20100
2011-09-12 13:00:00;6440;20700;9310;18000;19000
2011-09-12 14:00:00;6410;20700;9260;15400;17300
2011-09-12 15:00:00;6420;20800;9330;10900;15300
2011-09-12 16:00:00;6420;20800;9300;7310;12000
2011-09-12 17:00:00;6420;20800;9280;7920;12500
2011-09-12 18:00:00;6480;20800;9150;10700;14600
2011-09-12 19:00:00;6540;21000;9090;16400;16300
2011-09-12 20:00:00;6570;21000;9250;18400;18200
2011-09-12 21:00:00;6570;21000;9270;19600;18600
2011-09-12 22:00:00;6560;21000;9290;20600;19100
2011-09-12 23:00:00;6550;21100;9400;20500;20100
2011-09-13 00:00:00;6530;21100;9420;20700;20200
2011-09-13 01:00:00;6510;21100;9390;20400;20100
2011-09-13 02:00:00;6490;20900;9470;18600;20000
2011-09-13 03:00:00;6470;20900;9440;17400;15700
2011-09-13 04:00:00;6460;20900;9440;9740;10600
2011-09-13 05:00:00;6440;20900;9430;5520;9260
2011-09-13 06:00:00;6490;20900;9290;6230;10900
2011-09-13 07:00:00;6590;21100;9170;11300;14000
2011-09-13 08:00:00;6650;21300;9130;17200;15900
2011-09-13 09:00:00;6670;21200;9210;20400;18400
2011-09-13 10:00:00;6670;21200;9310;20900;19600
2011-09-13 11:00:00;6630;21200;9340;21100;20200
2011-09-13 12:00:00;6590;21000;9330;21300;20600
2011-09-13 13:00:00;6570;21000;9470;20000;21000
2011-09-13 14:00:00;6560;21000;9450;18000;19900
2011-09-13 15:00:00;6550;21100;9480;13400;15900
2011-09-13 16:00:00;6530;21100;9510;7390;14200
2011-09-13 17:00:00;6530;21100;9450;5870;11000
2011-09-13 18:00:00;6570;21100;9340;8850;12700
2011-09-13 19:00:00;6630;21300;9200;12900;15000
2011-09-13 20:00:00;6670;21200;9210;18000;17500
2011-09-13 21:00:00;6740;21300;9360;19900;18700
2011-09-13 22:00:00;6720;21300;9420;20800;19500
2011-09-13 23:00:00;6690;21300;9420;21000;20400
2011-09-14 00:00:00;6650;21300;9520;21200;21300
2011-09-14 01:00:00;6630;21300;9540;20900;20300
2011-09-14 02:00:00;6610;21300;9510;19100;17700
2011-09-14 03:00:00;6620;21200;9590;15600;15000
2011-09-14 04:00:00;6600;21200;9620;7610;12700
2011-09-14 05:00:00;6620;21300;9590;5520;11000
2011-09-14 06:00:00;6640;21300;9430;5550;12100
2011-09-14 07:00:00;6680;21500;9280;7790;15000
2011-09-14 08:00:00;6720;21300;9290;16200;16400
2011-09-14 09:00:00;6800;21500;9330;20200;18300
2011-09-14 10:00:00;6800;21500;9440;20700;19400
2011-09-14 11:00:00;6760;21500;9500;21200;20300
2011-09-14 12:00:00;6720;21300;9520;21300;21100
2011-09-14 13:00:00;6700;21300;9560;20800;21300
2011-09-14 14:00:00;6670;21300;9570;20400;21100
2011-09-14 15:00:00;6650;21300;9650;17600;19000
2011-09-14 16:00:00;6660;21400;9620;9980;15100
2011-09-14 17:00:00;6640;21400;9590;7430;12600
2011-09-14 18:00:00;6680;21500;9570;6940;12300
2011-09-14 19:00:00;6700;21400;9460;9860;14100
2011-09-14 20:00:00;6780;21600;9400;15700;16700
2011-09-14 21:00:00;6820;21500;9450;16500;19300
2011-09-14 22:00:00;6840;21500;9510;17400;20900
2011-09-14 23:00:00;6840;21600;9570;20100;21000
2011-09-15 00:00:00;6800;21600;9650;21000;21400
2011-09-15 01:00:00;6760;21400;9630;21500;21600
2011-09-15 02:00:00;6740;21400;9650;20900;21600
2011-09-15 03:00:00;6720;21400;9710;19600;18700
2011-09-15 04:00:00;6740;21500;9690;15400;17000
2011-09-15 05:00:00;6720;21500;9660;7430;13700
2011-09-15 06:00:00;6720;21500;9650;6590;11400
2011-09-15 07:00:00;6760;21500;9500;8670;13600
2011-09-15 08:00:00;6820;21600;9440;13700;14800
2011-09-15 09:00:00;6860;21500;9450;19200;18400
2011-09-15 10:00:00;6880;21500;9560;20100;19900
2011-09-15 11:00:00;6890;21600;9650;20800;20700
2011-09-15 12:00:00;6870;21700;9650;21600;21600
2011-09-15 13:00:00;6850;21700;9750;21300;21900
2011-09-15 14:00:00;6810;21700;9740;20900;22000
2011-09-15 15:00:00;6790;21700;9710;19700;21000
2011-09-15 16:00:00;6770;21500;9740;15400;16400
2011-09-15 17:00:00;6760;21500;9810;10100;15300
2011-09-15 18:00:00;6760;21500;9780;7740;13000
2011-09-15 19:00:00;6760;21500;9660;8620;14000
2011-09-15 20:00:00;6810;21700;9570;13100;15100
2011-09-15 21:00:00;6890;21700;9540;17800;17400
2011-09-15 22:00:00;6930;21700;9670;19400;19000
2011-09-15 23:00:00;6930;21900;9770;20900;19900
2011-09-16 00:00:00;6890;21700;9710;21300;20700
2011-09-16 01:00:00;6870;21700;9820;21300;21400
2011-09-16 02:00:00;6850;21700;9800;20700;21600
2011-09-16 03:00:00;6830;21700;9780;19700;18000
2011-09-16 04:00:00;6810;21700;9810;17000;15300
2011-09-16 05:00:00;6790;21700;9810;8650;14400
2011-09-16 06:00:00;6810;21800;9740;7430;13800
2011-09-16 07:00:00;6830;21800;9680;8320;13100
2011-09-16 08:00:00;6890;21800;9590;12400;15600
2011-09-16 09:00:00;6930;21900;9560;18300;17900
2011-09-16 10:00:00;6970;21900;9670;20100;20200
2011-09-16 11:00:00;6970;21900;9770;20900;21700
2011-09-16 12:00:00;6960;22000;9800;21900;21500
2011-09-16 13:00:00;6930;21800;9780;22100;21600
2011-09-16 14:00:00;6910;21800;9860;21700;22000
2011-09-16 15:00:00;6850;21700;9800;21200;22000
2011-09-16 16:00:00;6830;21700;9780;18200;19800
2011-09-16 17:00:00;6850;21800;9840;11500;15600
2011-09-16 18:00:00;6810;21700;9840;8480;13500
2011-09-16 19:00:00;6850;21800;9800;9500;13500
2011-09-16 20:00:00;6890;21800;9710;10600;14400
2011-09-16 21:00:00;6950;22000;9650;14600;17200
2011-09-16 22:00:00;6970;21900;9670;18400;18200
2011-09-16 23:00:00;6990;21900;9740;19400;18400
2011-09-17 00:00:00;7000;22000;9800;20400;20200
2011-09-17 01:00:00;6970;21900;9830;20000;20700
2011-09-17 02:00:00;6960;22000;9860;20200;21400
2011-09-17 03:00:00;6950;22000;9920;19700;21600
2011-09-17 04:00:00;6890;21700;9830;17400;20000
2011-09-17 05:00:00;6910;21800;9870;14400;16400
2011-09-17 06:00:00;6870;21700;9830;9330;15400
2011-09-17 07:00:00;6870;21700;9780;7570;14100
2011-09-17 08:00:00;6910;21700;9690;12700;15700
2011-09-17 09:00:00;6970;21900;9630;17600;16500
2011-09-17 10:00:00;7020;22000;9790;18900;18000
2011-09-17 11:00:00;7020;22000;9820;20900;20300
2011-09-17 12:00:00;7000;22000;9800;21800;22000
2011-09-17 13:00:00;7000;22000;9870;21500;22100
2011-09-17 14:00:00;6980;22000;9890;21200;23000
2011-09-17 15:00:00;6930;21900;9920;21100;22300
2011-09-17 16:00:00;6910;21700;9900;20600;20400
2011-09-17 17:00:00;6890;21700;9930;17500;17900
2011-09-17 18:00:00;6910;21800;9910;12000;14900
2011-09-17 19:00:00;6890;21800;9880;8480;14000
2011-09-17 20:00:00;6870;21700;9830;8870;14200
2011-09-17 21:00:00;6910;21700;9710;13000;15200
2011-09-17 22:00:00;6970;21900;9740;17100;17000
2011-09-17 23:00:00;7020;22000;9770;19100;18500
2011-09-18 00:00:00;7020;22000;9920;20000;21100
2011-09-18 01:00:00;7000;22000;9910;20800;21200
2011-09-18 02:00:00;7000;22000;9860;20800;22000
2011-09-18 03:00:00;6980;22000;9890;20100;22400
2011-09-18 04:00:00;6950;21900;9920;17600;22700
2011-09-18 05:00:00;6960;22000;9960;15300;17100
2011-09-18 06:00:00;6930;21900;9920;11100;15700
2011-09-18 07:00:00;6930;21900;9860;9570;13700
2011-09-18 08:00:00;6980;22000;9870;12700;14700
2011-09-18 09:00:00;7000;22000;9820;15300;16100
2011-09-18 10:00:00;7040;22000;9770;18000;17100
2011-09-18 11:00:00;7060;22200;9850;19900;19900
2011-09-18 12:00:00;7060;22200;9920;20800;21700
2011-09-18 13:00:00;7020;22000;9910;21100;22100
2011-09-18 14:00:00;7000;22000;9950;20000;22600
2011-09-18 15:00:00;6970;21900;9920;20500;22700
2011-09-18 16:00:00;6970;21900;9960;20300;21200
2011-09-18 17:00:00;6970;21900;9930;19100;18600
2011-09-18 18:00:00;6950;21900;9970;16500;18000
2011-09-18 19:00:00;6930;21700;9910;12800;16800
2011-09-18 20:00:00;6910;21700;9910;10700;14300
2011-09-18 21:00:00;6930;21900;9870;12500;15000
2011-09-18 22:00:00;6970;21900;9820;15700;17000
2011-09-18 23:00:00;6990;21900;9800;17900;17800
2011-09-19 00:00:00;7040;22000;9920;18900;18700
2011-09-19 01:00:00;7040;22000;9910;19900;19900
2011-09-19 02:00:00;7020;22000;9980;19600;20300
2011-09-19 03:00:00;7020;22000;9920;19100;20400
2011-09-19 04:00:00;6990;21900;9960;17900;20700
2011-09-19 05:00:00;7000;22000;9990;16500;17900
2011-09-19 06:00:00;6970;21900;9990;12700;14100
2011-09-19 07:00:00;6970;21900;9920;10600;15000
2011-09-19 08:00:00;7000;22000;9910;13200;15700
2011-09-19 09:00:00;7010;21900;9890;14600;17100
2011-09-19 10:00:00;7060;22200;9850;16400;17800
2011-09-19 11:00:00;7080;22200;9890;19300;19300
2011-09-19 12:00:00;7060;22100;9890;20300;20500
2011-09-19 13:00:00;7080;22200;9960;21100;22600
2011-09-19 14:00:00;7060;22200;9980;21000;22800
2011-09-19 15:00:00;7040;22000;9960;21200;22700
2011-09-19 16:00:00;7020;22000;9990;21100;22700
2011-09-19 17:00:00;7000;22000;10100;20400;21700
2011-09-19 18:00:00;6970;21900;10000;18600;19700
2011-09-19 19:00:00;6970;21900;10000;16900;16900
2011-09-19 20:00:00;6950;21900;10000;13200;15000
2011-09-19 21:00:00;6950;21900;10000;12600;13400
2011-09-19 22:00:00;6980;22000;9990;13500;15200
2011-09-19 23:00:00;7000;22000;9950;15100;16900
2011-09-20 00:00:00;7040;22000;9950;17400;18600
2011-09-20 01:00:00;7060;22200;9980;18000;18900
2011-09-20 02:00:00;7060;22200;10000;18800;19600
2011-09-20 03:00:00;7060;22200;10000;19300;19800
2011-09-20 04:00:00;7080;22300;10100;19600;20200
2011-09-20 05:00:00;7040;22200;9990;17200;19300
2011-09-20 06:00:00;7040;22200;10000;14500;18800
2011-09-20 07:00:00;7040;22200;9990;13500;16900
2011-09-20 08:00:00;7060;22200;10000;12700;17200
2011-09-20 09:00:00;7080;22200;10000;14700;17400
2011-09-20 10:00:00;7100;22200;9960;16300;17800
2011-09-20 11:00:00;7120;22200;9960;18400;19000
2011-09-20 12:00:00;7140;22200;10000;20500;19700
2011-09-20 13:00:00;7100;22100;10000;20300;20900
2011-09-20 14:00:00;7120;22200;10100;20500;22400
2011-09-20 15:00:00;7080;22100;10000;20200;22500
2011-09-20 16:00:00;7100;22200;10100;20700;22500
2011-09-20 17:00:00;7080;22200;10100;19600;22100
2011-09-20 18:00:00;7060;22200;10200;19200;20600
2011-09-20 19:00:00;7080;22300;10200;19300;19600
2011-09-20 20:00:00;7040;22200;10100;17400;16500
2011-09-20 21:00:00;7040;22200;10200;14500;14700
2011-09-20 22:00:00;7020;22000;10100;15000;13900
2011-09-20 23:00:00;7040;22200;10200;16400;15800
2011-09-21 00:00:00;7100;22300;10100;16600;17300
2011-09-21 01:00:00;7140;22300;10100;17600;18200
2011-09-21 02:00:00;7160;22300;10100;18000;18700
2011-09-21 03:00:00;7180;22300;10100;18500;18900
2011-09-21 04:00:00;7180;22300;10100;18900;19100
2011-09-21 05:00:00;7180;22300;10100;18400;19300
2011-09-21 06:00:00;7180;22300;10100;17200;18800
2011-09-21 07:00:00;7180;22300;10200;16200;18400
2011-09-21 08:00:00;7180;22300;10200;15500;18000
2011-09-21 09:00:00;7200;22500;10100;15100;17600
2011-09-21 10:00:00;7200;22500;10200;15300;18300
2011-09-21 11:00:00;7220;22500;10200;17700;19200
2011-09-21 12:00:00;7220;22500;10200;19200;19600
2011-09-21 13:00:00;7230;22500;10200;19300;21000
2011-09-21 14:00:00;7230;22500;10200;20500;21600
2011-09-21 15:00:00;7220;22500;10300;20500;21800
2011-09-21 16:00:00;7220;22500;10200;21200;22500
2011-09-21 17:00:00;7200;22500;10200;20300;22200
2011-09-21 18:00:00;7160;22200;10200;20300;21900
2011-09-21 19:00:00;7180;22300;10300;20300;21900
2011-09-21 20:00:00;7160;22300;10300;19000;20700
2011-09-21 21:00:00;7120;22200;10300;17500;18600
2011-09-21 22:00:00;7140;22300;10300;16600;18500
2011-09-21 23:00:00;7120;22300;10300;14300;16300
2011-09-22 00:00:00;7140;22300;10300;13700;16800
