tram;thoi_gian;t_s;bief;sec;ZREF;Z;QMIN;FR;VMIN;Y;Q
ChauDoc;2011-10-27 08:00:00;2275200.0;1;74;-18.895;4.229;7715.569;0.10949;1.3421;23.124;7715.569
CanTho;2011-10-27 08:00:00;2275200.0;2;279;-26.9112;1.978;17592.496;0.07126;0.9625;28.889;17592.496
TanChau;2011-10-27 08:00:00;2275200.0;11;979;-32.2556;3.906;22565.93;0.08974;1.3312;36.162;22565.93
MyThuan;2011-10-27 08:00:00;2275200.0;12;1171;-25.7667;1.087;22537.621;0.10389;1.4098;26.853;22537.621
VamNao;2011-10-27 08:00:00;2275200.0;15;1318;-21.7944;3.4;5840.062;0.06236;0.7624;25.194;5840.062
ChauDoc;2011-10-27 09:00:00;2278800.0;1;74;-18.895;4.108;7804.938;0.11184;1.3686;23.003;7804.938
CanTho;2011-10-27 09:00:00;2278800.0;2;279;-26.9112;1.785;17825.104;0.07321;0.9854;28.696;17825.104
TanChau;2011-10-27 09:00:00;2278800.0;11;979;-32.2556;3.769;22651.99;0.09088;1.3445;36.025;22651.99
MyThuan;2011-10-27 09:00:00;2278800.0;12;1171;-25.7667;0.814;22740.314;0.10676;1.4438;26.581;22740.314
VamNao;2011-10-27 09:00:00;2278800.0;15;1318;-21.7944;3.241;5893.968;0.06364;0.7772;25.035;5893.968
ChauDoc;2011-10-27 10:00:00;2282400.0;1;74;-18.895;3.974;7827.932;0.11339;1.3847;22.869;7827.932
CanTho;2011-10-27 10:00:00;2282400.0;2;279;-26.9112;1.603;17751.557;0.07386;0.9911;28.515;17751.557
TanChau;2011-10-27 10:00:00;2282400.0;11;979;-32.2556;3.616;22694.529;0.09192;1.3563;35.872;22694.529
MyThuan;2011-10-27 10:00:00;2282400.0;12;1171;-25.7667;0.561;22545.219;0.10769;1.4515;26.328;22545.219
VamNao;2011-10-27 10:00:00;2282400.0;15;1318;-21.7944;3.081;5857.515;0.06397;0.7805;24.875;5857.515
ChauDoc;2011-10-27 11:00:00;2286000.0;1;74;-18.895;3.84;7812.774;0.11442;1.3946;22.735;7812.774
CanTho;2011-10-27 11:00:00;2286000.0;2;279;-26.9112;1.429;17566.316;0.07402;0.9901;28.34;17566.316
TanChau;2011-10-27 11:00:00;2286000.0;11;979;-32.2556;3.447;22505.35;0.09212;1.3553;35.703;22505.35
MyThuan;2011-10-27 11:00:00;2286000.0;12;1171;-25.7667;0.343;22142.748;0.10738;1.4431;26.109;22142.748
VamNao;2011-10-27 11:00:00;2286000.0;15;1318;-21.7944;2.915;5775.618;0.06383;0.7779;24.71;5775.618
ChauDoc;2011-10-27 12:00:00;2289600.0;1;74;-18.895;3.698;7780.675;0.11529;1.4022;22.593;7780.675
CanTho;2011-10-27 12:00:00;2289600.0;2;279;-26.9112;1.271;17245.412;0.07352;0.9806;28.182;17245.412
TanChau;2011-10-27 12:00:00;2289600.0;11;979;-32.2556;3.295;22404.707;0.09259;1.3585;35.55;22404.707
MyThuan;2011-10-27 12:00:00;2289600.0;12;1171;-25.7667;0.189;21343.527;0.10466;1.403;25.956;21343.527
VamNao;2011-10-27 12:00:00;2289600.0;15;1318;-21.7944;2.747;5617.023;0.06284;0.765;24.542;5617.023
ChauDoc;2011-10-27 13:00:00;2293200.0;1;74;-18.895;3.562;7769.335;0.11643;1.4131;22.457;7769.335
CanTho;2011-10-27 13:00:00;2293200.0;2;279;-26.9112;1.17;16428.588;0.07057;0.9395;28.081;16428.588
TanChau;2011-10-27 13:00:00;2293200.0;11;979;-32.2556;3.156;22413.803;0.09344;1.3677;35.412;22413.803
MyThuan;2011-10-27 13:00:00;2293200.0;12;1171;-25.7667;0.339;17934.732;0.08699;1.1691;26.106;17934.732
VamNao;2011-10-27 13:00:00;2293200.0;15;1318;-21.7944;2.594;5585.105;0.0632;0.7685;24.388;5585.105
ChauDoc;2011-10-27 14:00:00;2296800.0;1;74;-18.895;3.436;7740.614;0.11723;1.4201;22.331;7740.614
CanTho;2011-10-27 14:00:00;2296800.0;2;279;-26.9112;1.619;10392.787;0.04319;0.5797;28.53;10392.787
TanChau;2011-10-27 14:00:00;2296800.0;11;979;-32.2556;3.008;22190.979;0.09339;1.3633;35.264;22190.979
MyThuan;2011-10-27 14:00:00;2296800.0;12;1171;-25.7667;1.311;7156.732;0.0325;0.4423;27.077;7156.732
VamNao;2011-10-27 14:00:00;2296800.0;15;1318;-21.7944;2.453;5555.221;0.06352;0.7717;24.247;5555.221
ChauDoc;2011-10-27 15:00:00;2300400.0;1;74;-18.895;3.318;7690.379;0.11765;1.4224;22.213;7690.379
CanTho;2011-10-27 15:00:00;2300400.0;2;279;-26.9112;2.429;2335.539;0.00917;0.1248;29.34;2335.539
TanChau;2011-10-27 15:00:00;2300400.0;11;979;-32.2556;2.891;21892.4;0.09282;1.3523;35.147;21892.4
MyThuan;2011-10-27 15:00:00;2300400.0;12;1171;-25.7667;2.096;2779.936;0.012;0.1649;27.862;2779.936
VamNao;2011-10-27 15:00:00;2300400.0;15;1318;-21.7944;2.343;5419.533;0.06248;0.7585;24.137;5419.533
ChauDoc;2011-10-27 16:00:00;2304000.0;1;74;-18.895;3.236;7596.822;0.11703;1.4132;22.131;7596.822
CanTho;2011-10-27 16:00:00;2304000.0;2;279;-26.9112;2.592;3775.423;0.01465;0.2;29.503;3775.423
TanChau;2011-10-27 16:00:00;2304000.0;11;979;-32.2556;2.936;20648.939;0.0873;1.2728;35.192;20648.939
MyThuan;2011-10-27 16:00:00;2304000.0;12;1171;-25.7667;2.51;5456.824;0.02288;0.3169;28.276;5456.824
VamNao;2011-10-27 16:00:00;2304000.0;15;1318;-21.7944;2.584;4874.273;0.05519;0.6712;24.378;4874.273
ChauDoc;2011-10-27 17:00:00;2307600.0;1;74;-18.895;3.505;7047.839;0.10612;1.2869;22.4;7047.839
CanTho;2011-10-27 17:00:00;2307600.0;2;279;-26.9112;2.502;8450.86;0.033;0.4497;29.413;8450.86
TanChau;2011-10-27 17:00:00;2307600.0;11;979;-32.2556;3.398;18763.824;0.07704;1.1325;35.653;18763.824
MyThuan;2011-10-27 17:00:00;2307600.0;12;1171;-25.7667;2.488;9754.229;0.04096;0.5671;28.254;9754.229
VamNao;2011-10-27 17:00:00;2307600.0;15;1318;-21.7944;3.203;3627.062;0.03927;0.4795;24.997;3627.062
ChauDoc;2011-10-27 18:00:00;2311200.0;1;74;-18.895;4.08;6965.285;0.10004;1.2236;22.975;6965.285
CanTho;2011-10-27 18:00:00;2311200.0;2;279;-26.9112;2.432;10812.811;0.04243;0.5775;29.343;10812.811
TanChau;2011-10-27 18:00:00;2311200.0;11;979;-32.2556;3.929;19849.945;0.07882;1.1698;36.185;19849.945
MyThuan;2011-10-27 18:00:00;2311200.0;12;1171;-25.7667;2.084;15276.493;0.06601;0.9068;27.85;15276.493
VamNao;2011-10-27 18:00:00;2311200.0;15;1318;-21.7944;3.418;4636.582;0.04944;0.6046;25.212;4636.582
ChauDoc;2011-10-27 19:00:00;2314800.0;1;74;-18.895;4.176;7306.755;0.10413;1.2755;23.071;7306.755
CanTho;2011-10-27 19:00:00;2314800.0;2;279;-26.9112;2.234;13947.653;0.05549;0.7527;29.145;13947.653
TanChau;2011-10-27 19:00:00;2314800.0;11;979;-32.2556;4.098;21643.725;0.08502;1.2659;36.353;21643.725
MyThuan;2011-10-27 19:00:00;2314800.0;12;1171;-25.7667;1.745;19298.193;0.08521;1.1657;27.512;19298.193
VamNao;2011-10-27 19:00:00;2314800.0;15;1318;-21.7944;3.552;6417.732;0.0678;0.8297;25.346;6417.732
ChauDoc;2011-10-27 20:00:00;2318400.0;1;74;-18.895;4.228;7404.712;0.10509;1.2881;23.123;7404.712
CanTho;2011-10-27 20:00:00;2318400.0;2;279;-26.9112;2.093;16506.871;0.06633;0.8975;29.004;16506.871
TanChau;2011-10-27 20:00:00;2318400.0;11;979;-32.2556;4.014;22363.184;0.08832;1.3129;36.27;22363.184
MyThuan;2011-10-27 20:00:00;2318400.0;12;1171;-25.7667;1.473;21096.461;0.0948;1.2927;27.24;21096.461
VamNao;2011-10-27 20:00:00;2318400.0;15;1318;-21.7944;3.517;6494.746;0.06878;0.8416;25.311;6494.746
ChauDoc;2011-10-27 21:00:00;2322000.0;1;74;-18.895;4.2;7591.841;0.10799;1.3232;23.095;7591.841
CanTho;2011-10-27 21:00:00;2322000.0;2;279;-26.9112;1.98;17282.734;0.07;0.9454;28.891;17282.734
TanChau;2011-10-27 21:00:00;2322000.0;11;979;-32.2556;3.873;22323.842;0.08897;1.3189;36.129;22323.842
MyThuan;2011-10-27 21:00:00;2322000.0;12;1171;-25.7667;1.217;21711.072;0.09921;1.3486;26.984;21711.072
VamNao;2011-10-27 21:00:00;2322000.0;15;1318;-21.7944;3.374;6164.493;0.06594;0.806;25.168;6164.493
ChauDoc;2011-10-27 22:00:00;2325600.0;1;74;-18.895;4.072;7711.441;0.11082;1.3554;22.967;7711.441
CanTho;2011-10-27 22:00:00;2325600.0;2;279;-26.9112;1.831;17321.377;0.0709;0.9552;28.742;17321.377
TanChau;2011-10-27 22:00:00;2325600.0;11;979;-32.2556;3.731;22339.264;0.08984;1.3282;35.987;22339.264
MyThuan;2011-10-27 22:00:00;2325600.0;12;1171;-25.7667;0.986;21765.922;0.10101;1.369;26.752;21765.922
VamNao;2011-10-27 22:00:00;2325600.0;15;1318;-21.7944;3.218;5974.173;0.06461;0.789;25.012;5974.173
ChauDoc;2011-10-27 23:00:00;2329200.0;1;74;-18.895;3.937;7731.663;0.11234;1.3712;22.832;7731.663
CanTho;2011-10-27 23:00:00;2329200.0;2;279;-26.9112;1.681;17160.332;0.071;0.954;28.592;17160.332
TanChau;2011-10-27 23:00:00;2329200.0;11;979;-32.2556;3.594;22386.318;0.0908;1.3392;35.85;22386.318
MyThuan;2011-10-27 23:00:00;2329200.0;12;1171;-25.7667;0.805;21174.967;0.09947;1.3451;26.571;21174.967
VamNao;2011-10-27 23:00:00;2329200.0;15;1318;-21.7944;3.069;5851.337;0.06396;0.7803;24.863;5851.337
ChauDoc;2011-10-28 00:00:00;2332800.0;1;74;-18.895;3.819;7735.318;0.11348;1.3827;22.714;7735.318
CanTho;2011-10-28 00:00:00;2332800.0;2;279;-26.9112;1.58;16458.643;0.0686;0.92;28.492;16458.643
TanChau;2011-10-28 00:00:00;2332800.0;11;979;-32.2556;3.449;22290.115;0.09123;1.3422;35.704;22290.115
MyThuan;2011-10-28 00:00:00;2332800.0;12;1171;-25.7667;0.752;19661.865;0.09269;1.2526;26.519;19661.865
VamNao;2011-10-28 00:00:00;2332800.0;15;1318;-21.7944;2.925;5766.637;0.06369;0.7762;24.719;5766.637
ChauDoc;2011-10-28 01:00:00;2336400.0;1;74;-18.895;3.701;7720.497;0.11437;1.391;22.596;7720.497
CanTho;2011-10-28 01:00:00;2336400.0;2;279;-26.9112;1.693;13872.693;0.05735;0.7707;28.604;13872.693
TanChau;2011-10-28 01:00:00;2336400.0;11;979;-32.2556;3.314;22147.371;0.09142;1.3418;35.569;22147.371
MyThuan;2011-10-28 01:00:00;2336400.0;12;1171;-25.7667;1.095;14866.596;0.06849;0.9296;26.861;14866.596
VamNao;2011-10-28 01:00:00;2336400.0;15;1318;-21.7944;2.783;5631.904;0.06284;0.7652;24.578;5631.904
ChauDoc;2011-10-28 02:00:00;2340000.0;1;74;-18.895;3.585;7694.697;0.11509;1.3974;22.48;7694.697
CanTho;2011-10-28 02:00:00;2340000.0;2;279;-26.9112;2.28;7372.047;0.02924;0.3969;29.191;7372.047
TanChau;2011-10-28 02:00:00;2340000.0;11;979;-32.2556;3.204;22034.809;0.09158;1.3417;35.46;22034.809
MyThuan;2011-10-28 02:00:00;2340000.0;12;1171;-25.7667;1.823;7590.028;0.03334;0.4566;27.59;7590.028
VamNao;2011-10-28 02:00:00;2340000.0;15;1318;-21.7944;2.676;5530.731;0.0622;0.7569;24.47;5530.731
ChauDoc;2011-10-28 03:00:00;2343600.0;1;74;-18.895;3.498;7619.939;0.11481;1.392;22.393;7619.939
CanTho;2011-10-28 03:00:00;2343600.0;2;279;-26.9112;2.647;5048.069;0.01952;0.2666;29.558;5048.069
TanChau;2011-10-28 03:00:00;2343600.0;11;979;-32.2556;3.15;21636.309;0.09023;1.3206;35.406;21636.309
MyThuan;2011-10-28 03:00:00;2343600.0;12;1171;-25.7667;2.317;6521.309;0.02774;0.3825;28.084;6521.309
VamNao;2011-10-28 03:00:00;2343600.0;15;1318;-21.7944;2.694;5157.012;0.05792;0.7049;24.488;5157.012
ChauDoc;2011-10-28 04:00:00;2347200.0;1;74;-18.895;3.55;7378.396;0.11068;1.3431;22.445;7378.396
CanTho;2011-10-28 04:00:00;2347200.0;2;279;-26.9112;2.649;7819.0;0.03023;0.4129;29.56;7819.0
TanChau;2011-10-28 04:00:00;2347200.0;11;979;-32.2556;3.299;19994.166;0.0826;1.2121;35.555;19994.166
MyThuan;2011-10-28 04:00:00;2347200.0;12;1171;-25.7667;2.44;10062.421;0.04241;0.5864;28.206;10062.421
VamNao;2011-10-28 04:00:00;2347200.0;15;1318;-21.7944;3.057;4128.935;0.04517;0.551;24.851;4128.935
ChauDoc;2011-10-28 05:00:00;2350800.0;1;74;-18.895;3.901;7045.641;0.10267;1.2525;22.796;7045.641
CanTho;2011-10-28 05:00:00;2350800.0;2;279;-26.9112;2.594;10060.355;0.03904;0.5328;29.505;10060.355
TanChau;2011-10-28 05:00:00;2350800.0;11;979;-32.2556;3.724;19286.686;0.0776;1.1471;35.979;19286.686
MyThuan;2011-10-28 05:00:00;2350800.0;12;1171;-25.7667;2.174;14904.305;0.06404;0.8806;27.941;14904.305
VamNao;2011-10-28 05:00:00;2350800.0;15;1318;-21.7944;3.354;4020.2;0.04306;0.5263;25.148;4020.2
ChauDoc;2011-10-28 06:00:00;2354400.0;1;74;-18.895;4.128;7216.122;0.10324;1.2636;23.023;7216.122
CanTho;2011-10-28 06:00:00;2354400.0;2;279;-26.9112;2.398;12934.021;0.05087;0.692;29.309;12934.021
TanChau;2011-10-28 06:00:00;2354400.0;11;979;-32.2556;3.987;20907.803;0.08271;1.2289;36.243;20907.803
MyThuan;2011-10-28 06:00:00;2354400.0;12;1171;-25.7667;1.81;18439.336;0.08107;1.1101;27.577;18439.336
VamNao;2011-10-28 06:00:00;2354400.0;15;1318;-21.7944;3.492;5238.666;0.05558;0.6799;25.286;5238.666
ChauDoc;2011-10-28 07:00:00;2358000.0;1;74;-18.895;4.195;7331.784;0.10433;1.2782;23.09;7331.784
CanTho;2011-10-28 07:00:00;2358000.0;2;279;-26.9112;2.169;15820.983;0.06323;0.8568;29.08;15820.983
TanChau;2011-10-28 07:00:00;2358000.0;11;979;-32.2556;3.989;21791.76;0.0862;1.2808;36.244;21791.76
MyThuan;2011-10-28 07:00:00;2358000.0;12;1171;-25.7667;1.486;20782.85;0.09331;1.2726;27.253;20782.85
VamNao;2011-10-28 07:00:00;2358000.0;15;1318;-21.7944;3.516;5769.562;0.0611;0.7476;25.311;5769.562
ChauDoc;2011-10-28 08:00:00;2361600.0;1;74;-18.895;4.198;7501.853;0.10673;1.3076;23.093;7501.853
CanTho;2011-10-28 08:00:00;2361600.0;2;279;-26.9112;2.0;17207.672;0.0696;0.9403;28.911;17207.672
TanChau;2011-10-28 08:00:00;2361600.0;11;979;-32.2556;3.898;22171.889;0.08822;1.3085;36.153;22171.889
MyThuan;2011-10-28 08:00:00;2361600.0;12;1171;-25.7667;1.188;22023.15;0.10083;1.3701;26.955;22023.15
VamNao;2011-10-28 08:00:00;2361600.0;15;1318;-21.7944;3.4;5784.681;0.06176;0.7551;25.194;5784.681
ChauDoc;2011-10-28 09:00:00;2365200.0;1;74;-18.895;4.088;7651.71;0.10982;1.3435;22.983;7651.71
CanTho;2011-10-28 09:00:00;2365200.0;2;279;-26.9112;1.817;17557.049;0.07194;0.9689;28.728;17557.049
TanChau;2011-10-28 09:00:00;2365200.0;11;979;-32.2556;3.767;22361.492;0.08973;1.3274;36.022;22361.492
MyThuan;2011-10-28 09:00:00;2365200.0;12;1171;-25.7667;0.9;22493.002;0.10499;1.4214;26.666;22493.002
VamNao;2011-10-28 09:00:00;2365200.0;15;1318;-21.7944;3.247;5895.489;0.06363;0.7771;25.042;5895.489
ChauDoc;2011-10-28 10:00:00;2368800.0;1;74;-18.895;3.954;7697.278;0.11168;1.3635;22.849;7697.278
CanTho;2011-10-28 10:00:00;2368800.0;2;279;-26.9112;1.631;17632.416;0.07322;0.9829;28.542;17632.416
TanChau;2011-10-28 10:00:00;2368800.0;11;979;-32.2556;3.612;22402.566;0.09076;1.3391;35.868;22402.566
MyThuan;2011-10-28 10:00:00;2368800.0;12;1171;-25.7667;0.628;22523.328;0.10709;1.4447;26.395;22523.328
VamNao;2011-10-28 10:00:00;2368800.0;15;1318;-21.7944;3.086;5868.559;0.06407;0.7817;24.881;5868.559
ChauDoc;2011-10-28 11:00:00;2372400.0;1;74;-18.895;3.824;7711.857;0.11309;1.378;22.719;7711.857
CanTho;2011-10-28 11:00:00;2372400.0;2;279;-26.9112;1.454;17512.846;0.07366;0.9858;28.365;17512.846
TanChau;2011-10-28 11:00:00;2372400.0;11;979;-32.2556;3.446;22274.471;0.09118;1.3414;35.702;22274.471
MyThuan;2011-10-28 11:00:00;2372400.0;12;1171;-25.7667;0.382;22270.674;0.1077;1.4483;26.149;22270.674
VamNao;2011-10-28 11:00:00;2372400.0;15;1318;-21.7944;2.922;5765.38;0.06369;0.7762;24.716;5765.38
ChauDoc;2011-10-28 12:00:00;2376000.0;1;74;-18.895;3.688;7704.055;0.11424;1.3892;22.583;7704.055
CanTho;2011-10-28 12:00:00;2376000.0;2;279;-26.9112;1.282;17294.207;0.07367;0.9828;28.193;17294.207
TanChau;2011-10-28 12:00:00;2376000.0;11;979;-32.2556;3.282;22113.623;0.09146;1.3417;35.538;22113.623
MyThuan;2011-10-28 12:00:00;2376000.0;12;1171;-25.7667;0.167;21848.67;0.10733;1.438;25.933;21848.67
VamNao;2011-10-28 12:00:00;2376000.0;15;1318;-21.7944;2.752;5600.309;0.06263;0.7625;24.547;5600.309
ChauDoc;2011-10-28 13:00:00;2379600.0;1;74;-18.895;3.549;7689.544;0.11536;1.3999;22.444;7689.544
CanTho;2011-10-28 13:00:00;2379600.0;2;279;-26.9112;1.123;16968.816;0.07314;0.9729;28.034;16968.816
TanChau;2011-10-28 13:00:00;2379600.0;11;979;-32.2556;3.131;22041.801;0.09203;1.3465;35.387;22041.801
MyThuan;2011-10-28 13:00:00;2379600.0;12;1171;-25.7667;0.013;21038.098;0.10462;1.3963;25.78;21038.098
VamNao;2011-10-28 13:00:00;2379600.0;15;1318;-21.7944;2.589;5482.553;0.06206;0.7546;24.384;5482.553
ChauDoc;2011-10-28 14:00:00;2383200.0;1;74;-18.895;3.413;7661.663;0.11626;1.4078;22.308;7661.663
CanTho;2011-10-28 14:00:00;2383200.0;2;279;-26.9112;1.017;16190.501;0.07035;0.9338;27.928;16190.501
TanChau;2011-10-28 14:00:00;2383200.0;11;979;-32.2556;2.98;21895.984;0.09231;1.3469;35.236;21895.984
MyThuan;2011-10-28 14:00:00;2383200.0;12;1171;-25.7667;0.297;16317.677;0.07938;1.0662;26.064;16317.677
VamNao;2011-10-28 14:00:00;2383200.0;15;1318;-21.7944;2.435;5427.06;0.06214;0.7548;24.23;5427.06
ChauDoc;2011-10-28 15:00:00;2386800.0;1;74;-18.895;3.284;7622.137;0.11694;1.4132;22.179;7622.137
CanTho;2011-10-28 15:00:00;2386800.0;2;279;-26.9112;1.516;9686.946;0.04056;0.5434;28.427;9686.946
TanChau;2011-10-28 15:00:00;2386800.0;11;979;-32.2556;2.843;21753.904;0.09252;1.3467;35.099;21753.904
MyThuan;2011-10-28 15:00:00;2386800.0;12;1171;-25.7667;1.397;4396.469;0.01985;0.2705;27.164;4396.469
VamNao;2011-10-28 15:00:00;2386800.0;15;1318;-21.7944;2.289;5342.176;0.06185;0.7504;24.083;5342.176
ChauDoc;2011-10-28 16:00:00;2390400.0;1;74;-18.895;3.164;7586.645;0.1176;1.4184;22.059;7586.645
CanTho;2011-10-28 16:00:00;2390400.0;2;279;-26.9112;2.365;1243.459;0.0049;0.0666;29.276;1243.459
TanChau;2011-10-28 16:00:00;2390400.0;11;979;-32.2556;2.737;21568.139;0.09236;1.3418;34.993;21568.139
MyThuan;2011-10-28 16:00:00;2390400.0;12;1171;-25.7667;2.122;2155.268;0.00929;0.1277;27.888;2155.268
VamNao;2011-10-28 16:00:00;2390400.0;15;1318;-21.7944;2.185;5320.316;0.0621;0.7527;23.98;5320.316
ChauDoc;2011-10-28 17:00:00;2394000.0;1;74;-18.895;3.086;7481.015;0.11671;1.4062;21.981;7481.015
CanTho;2011-10-28 17:00:00;2394000.0;2;279;-26.9112;2.501;3118.031;0.01218;0.1659;29.412;3118.031
TanChau;2011-10-28 17:00:00;2394000.0;11;979;-32.2556;2.83;19768.729;0.08415;1.2246;35.085;19768.729
MyThuan;2011-10-28 17:00:00;2394000.0;12;1171;-25.7667;2.487;5459.524;0.02293;0.3174;28.254;5459.524
VamNao;2011-10-28 17:00:00;2394000.0;15;1318;-21.7944;2.498;5117.219;0.05832;0.7087;24.292;5117.219
ChauDoc;2011-10-28 18:00:00;2397600.0;1;74;-18.895;3.419;6840.383;0.10375;1.2564;22.314;6840.383
CanTho;2011-10-28 18:00:00;2397600.0;2;279;-26.9112;2.445;7770.565;0.03047;0.4147;29.356;7770.565
TanChau;2011-10-28 18:00:00;2397600.0;11;979;-32.2556;3.349;18141.557;0.07472;1.0973;35.605;18141.557
MyThuan;2011-10-28 18:00:00;2397600.0;12;1171;-25.7667;2.392;9989.463;0.04225;0.5836;28.159;9989.463
VamNao;2011-10-28 18:00:00;2397600.0;15;1318;-21.7944;3.165;3750.441;0.04071;0.497;24.96;3750.441
ChauDoc;2011-10-28 19:00:00;2401200.0;1;74;-18.895;4.045;6836.321;0.09846;1.2037;22.94;6836.321
CanTho;2011-10-28 19:00:00;2401200.0;2;279;-26.9112;2.452;9895.645;0.03878;0.528;29.363;9895.645
TanChau;2011-10-28 19:00:00;2401200.0;11;979;-32.2556;3.867;19600.896;0.07815;1.1583;36.122;19600.896
MyThuan;2011-10-28 19:00:00;2401200.0;12;1171;-25.7667;1.993;14736.189;0.06404;0.8788;27.76;14736.189
VamNao;2011-10-28 19:00:00;2401200.0;15;1318;-21.7944;3.358;4604.885;0.04931;0.6027;25.152;4604.885
ChauDoc;2011-10-28 20:00:00;2404800.0;1;74;-18.895;4.109;7205.563;0.10325;1.2634;23.004;7205.563
CanTho;2011-10-28 20:00:00;2404800.0;2;279;-26.9112;2.253;13429.361;0.05336;0.724;29.164;13429.361
TanChau;2011-10-28 20:00:00;2404800.0;11;979;-32.2556;4.006;21318.979;0.08424;1.252;36.262;21318.979
MyThuan;2011-10-28 20:00:00;2404800.0;12;1171;-25.7667;1.731;18394.957;0.08129;1.112;27.498;18394.957
VamNao;2011-10-28 20:00:00;2404800.0;15;1318;-21.7944;3.499;6154.771;0.06526;0.7984;25.294;6154.771
ChauDoc;2011-10-28 21:00:00;2408400.0;1;74;-18.895;4.166;7268.395;0.10367;1.2696;23.061;7268.395
CanTho;2011-10-28 21:00:00;2408400.0;2;279;-26.9112;2.093;16412.041;0.06594;0.8924;29.004;16412.041
TanChau;2011-10-28 21:00:00;2408400.0;11;979;-32.2556;3.934;21948.812;0.08713;1.2932;36.189;21948.812
MyThuan;2011-10-28 21:00:00;2408400.0;12;1171;-25.7667;1.487;20439.094;0.09176;1.2515;27.254;20439.094
VamNao;2011-10-28 21:00:00;2408400.0;15;1318;-21.7944;3.465;5983.801;0.0636;0.7779;25.259;5983.801
ChauDoc;2011-10-28 22:00:00;2412000.0;1;74;-18.895;4.145;7498.452;0.10713;1.3116;23.04;7498.452
CanTho;2011-10-28 22:00:00;2412000.0;2;279;-26.9112;1.974;17005.527;0.0689;0.9305;28.885;17005.527
TanChau;2011-10-28 22:00:00;2412000.0;11;979;-32.2556;3.821;21961.379;0.08781;1.3005;36.077;21961.379
MyThuan;2011-10-28 22:00:00;2412000.0;12;1171;-25.7667;1.251;21168.805;0.09652;1.3126;27.017;21168.805
VamNao;2011-10-28 22:00:00;2412000.0;15;1318;-21.7944;3.33;5889.514;0.06319;0.7722;25.125;5889.514
ChauDoc;2011-10-28 23:00:00;2415600.0;1;74;-18.895;4.017;7616.683;0.10994;1.3435;22.912;7616.683
CanTho;2011-10-28 23:00:00;2415600.0;2;279;-26.9112;1.825;16920.768;0.06929;0.9334;28.736;16920.768
TanChau;2011-10-28 23:00:00;2415600.0;11;979;-32.2556;3.689;22019.539;0.08879;1.3117;35.945;22019.539
MyThuan;2011-10-28 23:00:00;2415600.0;12;1171;-25.7667;1.04;21226.254;0.09814;1.3311;26.807;21226.254
VamNao;2011-10-28 23:00:00;2415600.0;15;1318;-21.7944;3.178;5900.651;0.064;0.7813;24.972;5900.651
ChauDoc;2011-10-29 00:00:00;2419200.0;1;74;-18.895;3.885;7632.006;0.11136;1.3582;22.78;7632.006
CanTho;2011-10-29 00:00:00;2419200.0;2;279;-26.9112;1.705;16622.76;0.06866;0.9229;28.616;16622.76
TanChau;2011-10-29 00:00:00;2419200.0;11;979;-32.2556;3.536;21923.146;0.08924;1.3149;35.792;21923.146
MyThuan;2011-10-29 00:00:00;2419200.0;12;1171;-25.7667;0.91;20329.156;0.09482;1.284;26.676;20329.156
VamNao;2011-10-29 00:00:00;2419200.0;15;1318;-21.7944;3.035;5819.547;0.06376;0.7777;24.83;5819.547
ChauDoc;2011-10-29 01:00:00;2422800.0;1;74;-18.895;3.769;7618.215;0.11222;1.3663;22.664;7618.215
CanTho;2011-10-29 01:00:00;2422800.0;2;279;-26.9112;1.649;15695.421;0.06509;0.8741;28.56;15695.421
TanChau;2011-10-29 01:00:00;2422800.0;11;979;-32.2556;3.394;21786.301;0.08948;1.3151;35.649;21786.301
MyThuan;2011-10-29 01:00:00;2422800.0;12;1171;-25.7667;0.992;17710.939;0.08215;1.1136;26.759;17710.939
VamNao;2011-10-29 01:00:00;2422800.0;15;1318;-21.7944;2.888;5623.295;0.06227;0.7588;24.682;5623.295
ChauDoc;2011-10-29 02:00:00;2426400.0;1;74;-18.895;3.648;7599.613;0.11308;1.3742;22.543;7599.613
CanTho;2011-10-29 02:00:00;2426400.0;2;279;-26.9112;1.869;12256.555;0.05004;0.6745;28.78;12256.555
TanChau;2011-10-29 02:00:00;2426400.0;11;979;-32.2556;3.27;21712.34;0.08987;1.318;35.526;21712.34
MyThuan;2011-10-29 02:00:00;2426400.0;12;1171;-25.7667;1.463;12106.854;0.05444;0.7422;27.23;12106.854
VamNao;2011-10-29 02:00:00;2426400.0;15;1318;-21.7944;2.761;5494.101;0.06141;0.7476;24.555;5494.101
ChauDoc;2011-10-29 03:00:00;2430000.0;1;74;-18.895;3.541;7555.871;0.11343;1.3762;22.436;7555.871
CanTho;2011-10-29 03:00:00;2430000.0;2;279;-26.9112;2.382;6858.275;0.02701;0.3672;29.293;6858.275
TanChau;2011-10-29 03:00:00;2430000.0;11;979;-32.2556;3.181;21490.562;0.08945;1.3099;35.437;21490.562
MyThuan;2011-10-29 03:00:00;2430000.0;12;1171;-25.7667;1.983;8292.621;0.03606;0.4948;27.749;8292.621
VamNao;2011-10-29 03:00:00;2430000.0;15;1318;-21.7944;2.682;5409.881;0.06082;0.74;24.476;5409.881
ChauDoc;2011-10-29 04:00:00;2433600.0;1;74;-18.895;3.484;7461.246;0.11255;1.3644;22.379;7461.246
CanTho;2011-10-29 04:00:00;2433600.0;2;279;-26.9112;2.577;6585.003;0.02559;0.3491;29.488;6585.003
