ten_mike;so_doan;ch0;ch1;dai_km;US;DS;link;giu_ledger;ly_do;n_xsec_mike;topo_id;n_survey2020
Nhat Tao;2;0.0;6670.0;6.67;"Cai Lon@91606; Hau Giang 3@32527";"Hau Giang 3@32527; Long My 2@4000";no;GIU;co_mat_cat_mike;0;;0
Nhi Tho;1;0.0;6700.0;6.7;Dinh@6587;Vinh B@540;no;GIU;co_mat_cat_mike;0;;0
Nhocanal;1;0.0;6300.0;6.3;Bao Dinh@11732;K_LoDa2@2334;no;GIU;co_mat_cat_mike;0;;0
Nhu_Gia;1;0.0;57425.0;57.42;Quan Lo PH@3936;TU_DO;no;GIU;co_mat_cat_mike;0;;0
Ninh Phuoc;1;0.0;16700.0;16.7;Tam Ngan@14865;Tri Ton@38477;no;GIU;co_mat_cat_mike;0;;0
No 1;1;0.0;26615.0;26.61;Cai Con@15708;Hau_11@5309;no;GIU;co_mat_cat_mike;0;;0
No.10000;1;0.0;3977.0;3.98;K. Vinh Loc 1@9691;KVINHMYPHUOCLONG@30779;no;GIU;co_mat_cat_mike;0;;0
No.3000;6;0.0;28417.0;28.42;"KCANHDENPHOSINH@17500; K. Ngan Dua - BL2@770; KVINHMYPHUOCLONG@23628; K. Vinh Loi 1@15718; K. Phong Thanh Tay@19189; K. Vinh Loc 1@16386";"K. Phong Thanh Tay@19189; K. Vinh Loc 1@16386; K. Vinh Loi 1@15718; KCANHDENPHOSINH@17500; KCHOHOIHUYENSU@18153; KVINHMYPHUOCLONG@23628";no;GIU;co_mat_cat_mike;0;;0
No.5000;6;0.0;27040.0;27.04;"KCANHDENPHOSINH@19600; K. Ngan Dua - BL2@3807; KVINHMYPHUOCLONG@25893; K. Vinh Loi 1@13522; K. Phong Thanh Tay@17478; K. Vinh Loc 1@14306";"K. Phong Thanh Tay@17478; K. Vinh Loc 1@14306; K. Vinh Loi 1@13522; KCANHDENPHOSINH@19600; KCHOHOIHUYENSU@16354; KVINHMYPHUOCLONG@25893";no;GIU;co_mat_cat_mike;0;;0
No2_Br;1;0.0;1000.0;1.0;No2_Br_Up@1000;No2_Br@1000;no;bo;ngoai_lien_thong;0;;0
No2_Br_Dw;1;0.0;1000.0;1.0;No2_Br@1000;BoengPhao@0;no;bo;ngoai_lien_thong;0;;0
No2_Br_Up;1;0.0;1000.0;1.0;SpeanTras@7800;No2_Br_Up@1000;no;bo;ngoai_lien_thong;0;;0
Noc Nang;1;0.0;7090.0;7.09;Ca Mau BL@33075;U-QLPH11@2211;no;GIU;co_mat_cat_mike;0;;0
Noi Tra Liem;1;0.0;6035.0;6.04;MTaLiem@4598;TU_DO;no;GIU;co_mat_cat_mike;0;;0
Noi_OD_QT;1;0.0;2800.0;2.8;KQUANTHOTG@9154;Cu Chi@4640;no;GIU;co_mat_cat_mike;0;;0
Nong Truong;1;0.0;24800.0;24.8;Vinh Te@56673;Rach Gia HT@85096;no;GIU;co_mat_cat_mike;0;;0
Nuoc Man;1;0.0;11400.0;11.4;Thot Not@50329;Cai Be@31798;no;GIU;co_mat_cat_mike;0;;0
Nuoc Mang;1;0.0;2200.0;2.2;Can Giuoc@30800;Vam Co@18000;no;GIU;co_mat_cat_mike;0;;0
Nuoc Nan;1;0.0;2000.0;2.0;Thong Luu@7214;Bac Lieu@25530;no;GIU;co_mat_cat_mike;0;;0
NuocTrong;1;0.0;25886.0;25.89;Cai Lon@46141;Xeo Chit@62686;no;GIU;co_mat_cat_mike;0;;0
O Mon;1;0.0;51356.0;51.36;BASSAC@129555;Cai Be@74582;no;GIU;co_mat_cat_mike;0;;0
OMonCanal;1;0.0;4261.0;4.26;O Mon@22000;KH8@23281;no;GIU;co_mat_cat_mike;0;;0
O_LH_TTB;1;0.0;2600.0;2.6;Kenh20-7@1232;kenhTG243@1606;no;GIU;co_mat_cat_mike;2;LH_TTB;0
Ong Chuong;1;0.0;20781.0;20.78;VamNao2@5343;Hau_3@3805;no;GIU;co_mat_cat_mike;0;;0
Ong Doc;1;0.0;38134.0;38.13;Tieu Dua@47000;TU_DO;no;GIU;co_mat_cat_mike;0;;0
Ong Hoach;1;0.0;4252.0;4.25;TU_DO;Song_Cai_Rang@9422;no;GIU;co_mat_cat_mike;0;;0
Ong Huong;1;0.0;2559.0;2.56;Ca Mau 2@5863;Bach nguu@62959;no;GIU;co_mat_cat_mike;0;;0
Ong Phu;1;0.0;12600.0;12.6;Lap Vo@31480;BASSAC@115101;no;GIU;co_mat_cat_mike;0;;0
Ong Ro;1;0.0;7001.0;7.0;K. Lang Tram@14222;Quan Lo PH@72958;no;GIU;co_mat_cat_mike;0;;0
Ong Tuong;1;0.0;3898.0;3.9;U-QLPH6@4576;CC4@3543;no;GIU;co_mat_cat_mike;0;;0
OngHai;1;0.0;3144.0;3.14;RanhTinh@4079;Xa No@28000;no;GIU;co_mat_cat_mike;0;;0
OngHao;1;0.0;3944.0;3.94;KH92@3851;MotNgan_2@2121;no;GIU;co_mat_cat_mike;0;;0
OngQuang;1;0.0;2309.0;2.31;BaVoi_2@1571;Xa No@38000;no;GIU;co_mat_cat_mike;0;;0
Ongxayriver;1;0.0;11492.0;11.49;15_9 canal@7471;THONGNHAT_CANAL@932;no;GIU;co_mat_cat_mike;0;;0
PL12_13;1;0.0;16321.0;16.32;30-4@0;No 1@22572;no;GIU;co_mat_cat_mike;2;2006;0
PL16_Pl30;1;0.0;8904.0;8.9;Cai Lon@87280;Xeo Chit@50189;no;GIU;co_mat_cat_mike;0;;0
PS-CS 1;2;0.0;4970.0;4.97;"Noc Nang@1568; KCHOHOIHUYENSU2@32221";"KCANHDENPHOSINH@1130; Noc Nang@1568";no;GIU;co_mat_cat_mike;4;2014;0
PTN 1000;4;0.0;20754.0;20.75;"KCHOHOIHUYENSU@18900; KCANHDENPHOSINH@16614; K. Phong Thanh Tay@20271; K. Vinh Loi 1@16734";"K. Phong Thanh Tay@20271; K. Vinh Loi 1@16734; KCANHDENPHOSINH@16614; KVINHMYPHUOCLONG@22658";no;GIU;co_mat_cat_mike;4;2014;0
PTN 3000;2;0.0;11115.0;11.12;"KCHOHOIHUYENSU@17326; K. Phong Thanh Tay@18212";"K. Phong Thanh Tay@18212; KCANHDENPHOSINH@18467";no;GIU;co_mat_cat_mike;5;2014;0
PTN 5000;2;0.0;11641.0;11.64;"KCHOHOIHUYENSU@15300; K. Phong Thanh Tay@16409";"K. Phong Thanh Tay@16409; KCANHDENPHOSINH@20495";no;GIU;co_mat_cat_mike;5;2014;0
PTN 7000;2;0.0;12413.0;12.41;"KCHOHOIHUYENSU@13046; K. Phong Thanh Tay@14162";"K. Phong Thanh Tay@14162; KCANHDENPHOSINH@22302";no;GIU;co_mat_cat_mike;5;2014;0
PTTTran;1;0.0;18000.0;18.0;Dai Ngai@19879;Nhu_Gia@29066;no;GIU;co_mat_cat_mike;0;;0
Phu Duc;3;0.0;20000.0;20.0;"Hoa Binh@10000; An Binh@21500; Hong Ngu@19100";"Dong Tien3@26433; Hoa Binh@10000; An Binh@21500";no;GIU;co_mat_cat_mike;0;;0
Phu No;1;0.0;9137.0;9.14;GCCKet@13108;No 1@18885;no;GIU;co_mat_cat_mike;0;;0
Phu Thanh;3;0.0;23000.0;23.0;"Dong Tien3@12646; An Binh@11300; Hong Ngu@10626";"An Phong MH1@10081; Dong Tien3@12646; An Binh@11300";no;GIU;co_mat_cat_mike;0;;0
Phung Thot;2;0.0;12200.0;12.2;"An Phong MH@62095; Dong Tien@64100";"Nguyen Van Tiep2@13656; An Phong MH@62095";no;GIU;co_mat_cat_mike;0;;0
Phuoc Xuyen;1;54200.0;75000.0;20.8;Rach Ruong@8746;CaiBe_TG@2411;no;GIU;co_mat_cat_mike;0;;0
Phuoc Xuyen2;1;0.0;54033.0;54.03;Hong Ngu@28211;Rach Ruong@8746;no;GIU;co_mat_cat_mike;0;;0
PrekBanam;1;0.0;9900.0;9.9;Mk_E1@82880;TU_DO;no;bo;co_lap_khong_noi_truc;0;;0
PrekTrabaek;1;0.0;44495.0;44.49;PrekBanam@9900;Cai Co LK@30451;no;bo;o_tru_w=9434;0;;0
Quan Lo PH;1;0.0;82197.0;82.2;Xeo Chit@22627;Tac Thu@9170;no;GIU;co_mat_cat_mike;0;;0
Quang Dai;2;0.0;12000.0;12.0;"K79@37800; Vam Co Tay@23378";"Dong Tien@60000; K79@37800";no;GIU;co_mat_cat_mike;0;;0
QuocPhong1;1;0.0;7957.0;7.96;AMAB7@200;R. Thu Nhat@10900;no;GIU;co_mat_cat_mike;0;;0
QuocPhong10;1;0.0;2128.0;2.13;RACHTHUTAM1@1410;RACHTHUCHIN1@895;no;GIU;co_mat_cat_mike;0;;0
QuocPhong11_1;1;0.0;1931.0;1.93;RACHTHUCHIN1@895;R.Thu10_1@540;no;GIU;co_mat_cat_mike;0;;0
QuocPhong11_2;1;0.0;3002.0;3.0;R.Thu10_1@540;XEONHAO3@800;no;GIU;co_mat_cat_mike;0;;0
QuocPhong12_1;1;0.0;1760.0;1.76;XEONHAO3@800;K. Xeo La@10271;no;GIU;co_mat_cat_mike;0;;0
QuocPhong12_2;1;0.0;3446.0;3.45;K. Xeo La@10271;LUNGROGHE1@1150;no;GIU;co_mat_cat_mike;0;;0
QuocPhong13;1;0.0;4754.0;4.75;LUNGROGHE1@1150;CHUVANG2@730;no;GIU;co_mat_cat_mike;0;;0
QuocPhong14;1;0.0;2892.0;2.89;CHUVANG2@730;AMAB3@0;no;GIU;co_mat_cat_mike;0;;0
QuocPhong15;1;0.0;6048.0;6.05;AMAB3@0;K. Kim Quy@12024;no;GIU;co_mat_cat_mike;0;;0
QuocPhong16;1;0.0;3760.0;3.76;K. Kim Quy@12024;Tieu Dua@419;no;GIU;co_mat_cat_mike;0;;0
QuocPhong2;1;0.0;2833.0;2.83;R. Thu Nhat@10900;KENHTHUHAI1@3160;no;GIU;co_mat_cat_mike;0;;0
QuocPhong3;1;0.0;2666.0;2.67;KENHTHUHAI1@3160;KENHTHUBA1@453;no;GIU;co_mat_cat_mike;0;;0
QuocPhong4_1;1;0.0;2608.0;2.61;KENHTHUBA1@453;K.Thu5_1@250;no;GIU;co_mat_cat_mike;0;;0
QuocPhong4_2;1;0.0;1309.0;1.31;K.Thu5_1@250;KENHTHUNAM1@0;no;GIU;co_mat_cat_mike;0;;0
QuocPhong5;1;0.0;1293.0;1.29;KENHTHUNAM1@0;KENHTHUSAU1@900;no;GIU;co_mat_cat_mike;0;;0
QuocPhong6;1;0.0;2060.0;2.06;KENHTHUSAU1@900;RACHXEOVET@1600;no;GIU;co_mat_cat_mike;0;;0
QuocPhong7;1;0.0;3052.0;3.05;RACHXEOVET@1600;RXEOQUAO@2392;no;GIU;co_mat_cat_mike;0;;0
QuocPhong8;1;0.0;1617.0;1.62;RXEOQUAO@2392;K. Xeo Nhao@12433;no;GIU;co_mat_cat_mike;0;;0
QuocPhong9;1;0.0;2476.0;2.48;K. Xeo Nhao@12433;RACHTHUTAM1@1410;no;GIU;co_mat_cat_mike;0;;0
R-BPhuoc;1;0.0;3400.0;3.4;Vam Co Tay@126427;KCHOGIUA@932;no;GIU;co_mat_cat_mike;0;;0
R. BEN NGHE;1;0.0;8880.0;8.88;S. BL K DOI@20001;S. BL K DOI@28490;no;GIU;co_mat_cat_mike;6;2020_KHCN;0
R. BEN NGHE1;1;0.0;4121.0;4.12;S. BL K DOI@28490;Sai Gon@132626;no;GIU;co_mat_cat_mike;4;2020_KHCN;0
R. Ba Keo;1;0.0;5087.0;5.09;K. Dong Cung@0;Ong Doc@29335;no;GIU;co_mat_cat_mike;0;;0
R. Ba Tinh;1;0.0;3240.0;3.24;TU_DO;KENHBOBAO@24755;no;GIU;co_mat_cat_mike;0;;0
R. DIA;1;0.0;9505.0;9.51;CAY KHO@3274;Dong Nai@98443;no;GIU;co_mat_cat_mike;9;2019_KHCN;0
R. DONG TRANH 1;1;0.0;14338.0;14.34;S.NGA BAY@501;SONGTHI VAI@5431;no;GIU;co_mat_cat_mike;3;VRSAP;0
R. GIONG;1;0.0;11643.0;11.64;Dong Nai@122782;Can Giuoc@12526;no;GIU;co_mat_cat_mike;7;2019_KHCN;0
R. Ky Hon;1;0.0;3192.0;3.19;Cho Gao@21025;GO_06_12@39405;no;GIU;co_mat_cat_mike;0;;0
R. Nga Bat;1;0.0;3974.0;3.97;Cai Lon@5604;R. Thu Nhat@1872;no;GIU;co_mat_cat_mike;0;;0
R. O Huong;1;0.0;4617.0;4.62;Can Gao@75000;Ban@3598;no;GIU;co_mat_cat_mike;0;;0
R. Sao Luoi;1;0.0;4310.0;4.31;TU_DO;KENHNOIMINHHA2@596;no;GIU;co_mat_cat_mike;0;;0
R. Soc Tram;1;0.0;3775.0;3.77;Cai Be@7379;KaDam1@2009;no;GIU;co_mat_cat_mike;0;;0
R. TOM 2;1;0.0;5068.0;5.07;CAY KHO@9954;R.PHUOC KIENG@5691;no;GIU;co_mat_cat_mike;5;2019_KHCN;0
R. Ta Nien;1;0.0;1151.0;1.15;Cai Be@1349;Rach Gia HT@2090;no;GIU;co_mat_cat_mike;0;;0
R. Ta Nien1;1;0.0;2640.0;2.64;Rach Gia HT@2090;TSH5@4038;no;GIU;co_mat_cat_mike;0;;0
R. Thu Nhat;1;0.0;11222.0;11.22;Can Gao@4000;TU_DO;no;GIU;co_mat_cat_mike;0;;0
R. Thuong Luong;1;0.0;700.0;0.7;QuocPhong12_2@1552;TU_DO;no;GIU;co_mat_cat_mike;0;;0
R. Thuong Luong1;1;0.0;2870.0;2.87;QuocPhong12_2@1552;KENHCHONGMY@34903;no;GIU;co_mat_cat_mike;0;;0
R.BaGoc;1;0.0;5039.0;5.04;TU_DO;S. BL K DOI@16757;no;GIU;co_mat_cat_mike;0;;0
R.BaQuan;1;0.0;2518.0;2.52;R. DIA@6673;R.PHUOC KIENG@6309;no;GIU;co_mat_cat_mike;0;;0
R.CSauHy;1;0.0;2198.0;2.2;XeoChit_QuanLo@7144;Quan Lo PH@22029;no;GIU;co_mat_cat_mike;0;;0
R.CaiNhum;1;0.0;3179.0;3.18;Quan Lo PH@72782;K.BaBeo@6806;no;GIU;co_mat_cat_mike;0;;0
R.CaiSu;1;0.0;10146.0;10.15;Ca Mau BL@54056;Ganh Hao@23051;no;GIU;co_mat_cat_mike;0;;0
R.CauGia;1;0.0;8303.0;8.3;Can Giuoc@2080;S.NhanhCanGiuoc1@18519;no;GIU;co_mat_cat_mike;0;;0
R.CayGo;1;0.0;1610.0;1.61;QuocPhong16@2494;KENHCHONGMY1@3636;no;GIU;co_mat_cat_mike;0;;0
R.CayT;1;0.0;6096.0;6.1;Ganh Hao@12339;R.TamTrieu_1@3416;no;GIU;co_mat_cat_mike;0;;0
R.Dinh;1;0.0;2649.0;2.65;TU_DO;K.CongDoan@1655;no;GIU;co_mat_cat_mike;0;;0
R.Gia;1;0.0;5000.0;5.0;klonguong1@2409;TT103@5593;no;GIU;co_mat_cat_mike;0;;0
R.GoGua;1;0.0;7300.0;7.3;GO_06_12@10914;CG17_18@16213;no;GIU;co_mat_cat_mike;0;;0
R.Hocdung;1;0.0;5000.0;5.0;K_Lotong@1817;GOCAT-HOCLUU@24490;no;GIU;co_mat_cat_mike;0;;0
R.HungNhon;1;0.0;3229.0;3.23;K.ThamLuong@4199;R.BaGoc@3843;no;GIU;co_mat_cat_mike;0;;0
R.LungNgang_1;1;0.0;9269.0;9.27;HANGMAI@10484;K.ThongNhat@5191;no;GIU;co_mat_cat_mike;0;;0
R.LungNgang_2;1;0.0;3354.0;3.35;K.30-4@1941;HANGMAI@10484;no;GIU;co_mat_cat_mike;0;;0
R.Ngua;1;0.0;2020.0;2.02;R.BaGoc@0;K.ThamLuong@6190;no;GIU;co_mat_cat_mike;0;;0
R.NhanhCanGiuoc2;1;0.0;17162.0;17.16;R.NhanhCanGiuoc5@12342;Vam Co Dong@176623;no;GIU;co_mat_cat_mike;0;;0
R.NhanhCanGiuoc5;1;0.0;13575.0;13.57;Can Giuoc@24962;Vam Co Dong@184640;no;GIU;co_mat_cat_mike;0;;0
R.NhanhCanGiuoc5_1;1;0.0;84.0;0.08;R.NhanhCanGiuoc5@5706;R.NhanhCanGiuoc5@6134;no;GIU;co_mat_cat_mike;0;;0
R.NhanhCanGiuoc5_2;1;0.0;152.0;0.15;R.NhanhCanGiuoc5@4649;R.NhanhCanGiuoc5@5185;no;GIU;co_mat_cat_mike;0;;0
R.NhanhCanGiuoc5_3;1;0.0;71.0;0.07;R.NhanhCanGiuoc5@3956;R.NhanhCanGiuoc5@4472;no;GIU;co_mat_cat_mike;0;;0
R.PHUOC KIENG;1;0.0;8615.0;8.62;CAY KHO@4831;Dong Nai@107220;no;GIU;co_mat_cat_mike;8;2019_KHCN;0
R.TamTrieu_1;1;0.0;8972.0;8.97;K.HaiSuong@5431;Ca Mau BL@62849;no;GIU;co_mat_cat_mike;0;;0
R.TamTrieu_2;1;0.0;5762.0;5.76;R.CaiSu@6884;K.HaiSuong@5431;no;GIU;co_mat_cat_mike;0;;0
R.ThonThanhLA;1;0.0;3200.0;3.2;Vam Co Tay@98631;kenhLA287@544;no;GIU;co_mat_cat_mike;0;;0
R.Thu10_1;1;0.0;5470.0;5.47;TU_DO;KENHCHONGMY@28535;no;GIU;co_mat_cat_mike;0;;0
R.Thu10_2;1;0.0;5090.0;5.09;KENHCHONGMY@28535;RACHTHUCHIN2@4942;no;GIU;co_mat_cat_mike;0;;0
R.XeoDoi1;1;0.0;969.0;0.97;QuocPhong13@1818;TU_DO;no;GIU;co_mat_cat_mike;0;;0
R.XeoDoi2;1;0.0;2400.0;2.4;KENHCHONGMY@38190;QuocPhong13@1818;no;GIU;co_mat_cat_mike;0;;0
RACHMONGHOA;1;0.0;9750.0;9.75;Cai Lon@26699;K. Sau Sanh@10300;no;GIU;co_mat_cat_mike;3;2013;0
RACHRUONG1;1;0.0;9218.0;9.22;CM11@20394;Ong Doc@25051;no;GIU;co_mat_cat_mike;3;2013;0
RACHTHUCHIN1;1;0.0;6000.0;6.0;TU_DO;KENHCHONGMY@27409;no;GIU;co_mat_cat_mike;6;DH2020;0
RACHTHUCHIN2;1;0.0;6708.0;6.71;KENHCHONGMY@27409;Can Gao@22742;no;GIU;co_mat_cat_mike;4;DH2020;0
RACHTHUTAM1;1;0.0;7168.0;7.17;TU_DO;KENHCHONGMY@25000;no;GIU;co_mat_cat_mike;5;2013;0
RACHTHUTAM2;1;0.0;6768.0;6.77;KENHCHONGMY@25000;Can Gao@19600;no;GIU;co_mat_cat_mike;3;2013;0
RACHTRAQUAN;1;0.0;3812.0;3.81;RACHMONGHOA@1030;K. Sau Sanh@2350;no;GIU;co_mat_cat_mike;3;2013;0
RACHXEODUOC;1;0.0;5340.0;5.34;KG19_20@8071;K. Lam Khiet@4950;no;GIU;co_mat_cat_mike;3;2013;0
RACHXEOVET;1;0.0;5690.0;5.69;TU_DO;KENHCHONGMY@18622;no;GIU;co_mat_cat_mike;6;DH2020;0
RXEOQUAO;1;0.0;7938.0;7.94;TU_DO;KENHCHONGMY@22460;no;GIU;co_mat_cat_mike;9;DH2020;0
R_CTTG2;1;0.0;5000.0;5.0;Cu Chi@7047;KQUANTHOTG@7125;no;GIU;co_mat_cat_mike;2;CTTG2;0
R_CTTG3;1;0.0;5200.0;5.2;Cu Chi@8983;KENHTG4@2846;no;GIU;co_mat_cat_mike;2;CTTG3;0
R_Soi;1;0.0;1500.0;1.5;RachDon@6732;Cho Gao@3464;no;GIU;co_mat_cat_mike;0;;0
R_Tram;1;0.0;2000.0;2.0;GOCAT-HOCLUU@1323;RachDon@151;no;GIU;co_mat_cat_mike;0;;0
Rach Ban;1;0.0;6763.0;6.76;K. Lo Xe@18515;Ong Doc@22829;no;GIU;co_mat_cat_mike;0;;0
Rach Ca;1;0.0;3165.0;3.17;K. Ngan Dua - BL2@7905;NDThongLuu@3726;no;GIU;co_mat_cat_mike;0;;0
Rach Cai Nhap;1;0.0;5691.0;5.69;K. Ong Don@3195;S. Cua Lon-Bo De@23513;no;GIU;co_mat_cat_mike;0;;0
Rach Choc;1;0.0;5122.0;5.12;Cai Trau NG@6598;ST59_ST61@12460;no;GIU;co_mat_cat_mike;0;;0
Rach Coc;2;0.0;21000.0;21.0;"Rach Tram MB@16000; Vam Co Dong@110838";"Cam34@30786; Rach Tram MB@16000";no;GIU;co_mat_cat_mike;0;;0
Rach Gia HT;1;0.0;91258.0;91.26;Cai Be@2863;TU_DO;no;GIU;co_mat_cat_mike;0;;0
Rach Gia LX;1;0.0;65537.0;65.54;BASSAC@93791;Rach Gia HT@13137;no;GIU;co_mat_cat_mike;0;;0
Rach Goc;2;0.0;19000.0;19.0;"Rach Tram MB@21300; Mareng@1000";"Cam34@39273; Rach Tram MB@21300";no;GIU;co_mat_cat_mike;0;;0
Rach Ruong;1;0.0;25932.0;25.93;Nguyen Van Tiep2@12439;CaiNho@10249;no;GIU;co_mat_cat_mike;0;;0
Rach Sao;3;0.0;18200.0;18.2;"Nguyen Van Tiep1@13519; An Phong MH1@29573; Dong Tien3@35262";"Can Lo@2818; Nguyen Van Tiep1@13519; An Phong MH1@29573";no;GIU;co_mat_cat_mike;0;;0
Rach Sen;1;2.0;1680.0;1.68;PTTTran@15315;Nhu_Gia@33096;no;GIU;co_mat_cat_mike;0;;0
Rach Sen3;1;0.0;3300.0;3.3;PTTTran@10000;Nhu_Gia@41364;no;GIU;co_mat_cat_mike;0;;0
Rach Tram MB;1;0.0;33000.0;33.0;Vam Co Dong@103124;Tra Cu Thuong@11500;no;GIU;co_mat_cat_mike;0;;0
RachBaNhien_RachCat;1;0.0;6653.0;6.65;Hau_4@9786;BASSAC@120739;no;GIU;co_mat_cat_mike;0;;0
RachDon;1;0.0;7800.0;7.8;Kenh_30-4@3232;Cho Gao@3464;no;GIU;co_mat_cat_mike;0;;0
RachLa;1;0.0;11498.0;11.5;Dong Nai@115850;Dong Nai@118051;no;GIU;co_mat_cat_mike;0;;0
RachNhop;1;0.0;2074.0;2.07;Can_Tho@14895;RachNhum@2081;no;GIU;co_mat_cat_mike;0;;0
RachNhum;1;0.0;3798.0;3.8;Can_Tho@14370;BongBongNho@4659;no;GIU;co_mat_cat_mike;0;;0
RachOngDua_1;1;0.0;2980.0;2.98;CauNhiemriver_1@4613;KH8@17013;no;GIU;co_mat_cat_mike;0;;0
RachOngDua_2;1;0.0;2701.0;2.7;KH8@17013;TU_DO;no;GIU;co_mat_cat_mike;0;;0
RachRauDua;1;0.0;8062.0;8.06;Ong Doc@24018;K. Lo Xe@18515;no;GIU;co_mat_cat_mike;0;;0
RachSung_RachSoDiaBo;1;0.0;10781.0;10.78;Can_Tho@24438;Nang Mau 2@11687;no;GIU;co_mat_cat_mike;0;;0
RachTra_1;1;0.0;3255.0;3.25;Can_Tho@8854;KH8@11598;no;GIU;co_mat_cat_mike;0;;0
RachTra_2;1;0.0;4977.0;4.98;O Mon@8167;KH8@11598;no;GIU;co_mat_cat_mike;0;;0
Rach_Ba_Kich;1;0.0;7644.0;7.64;O Mon@4685;Rach_Bang_Tang@4501;no;GIU;co_mat_cat_mike;0;;0
Rach_Ba_Thanh;1;0.0;13567.0;13.57;Rach_Duong_Keo2@15737;S. Cua Lon-Bo De@27445;no;GIU;co_mat_cat_mike;0;;0
Rach_Bang_Tang;1;0.0;7485.0;7.49;Thom Rom@4000;Hau_4@16487;no;GIU;co_mat_cat_mike;0;;0
Rach_Cai_Dam;1;0.0;20262.0;20.26;Cai Tac@711;BASSAC@49220;no;GIU;co_mat_cat_mike;0;;0
Rach_Cai_Dau;1;0.0;5214.0;5.21;TU_DO;BASSAC@159686;no;GIU;co_mat_cat_mike;1;2006;0
Rach_Chanh;1;0.0;5144.0;5.14;BASSAC@129555;BASSAC@134633;no;GIU;co_mat_cat_mike;0;;0
Rach_Duong_Keo2;1;0.0;27992.0;27.99;S. Cua Lon-Bo De@4221;TU_DO;no;GIU;co_mat_cat_mike;0;;0
Rach_Ho;1;0.0;8623.0;8.62;CaiNho@1288;CaiNho_1@2112;no;GIU;co_mat_cat_mike;0;;0
Rach_Ho_Dia_Sanh;1;0.0;10187.0;10.19;Ong Phu@10253;Duong Hoa LT@15057;no;GIU;co_mat_cat_mike;0;;0
Rach_Lon;1;0.0;1850.0;1.85;Vam Co Tay@129508;Kenh_30-4@3232;no;GIU;co_mat_cat_mike;0;;0
Rach_Nuoc_Duc;1;0.0;8730.0;8.73;Cai Lon@89822;Nang Mau@46185;no;GIU;co_mat_cat_mike;0;;0
Rach_Nuoc_Xoay;1;0.0;7470.0;7.47;Lap Vo@27729;Thay Lam@6700;no;GIU;co_mat_cat_mike;0;;0
Rach_Sanh_Nhien;1;0.0;9192.0;9.19;Tien@92485;Lap Vo@18166;no;GIU;co_mat_cat_mike;0;;0
Rach_Tan_Binh;1;0.0;13614.0;13.61;Lap Vo@44753;Lap Vo@33990;no;GIU;co_mat_cat_mike;0;;0
Rach_Thi_Doi;1;0.0;5899.0;5.9;KH3@22125;Nuoc Man@813;no;GIU;co_mat_cat_mike;0;;0
Rach_Tra_Nien_Lon;1;0.0;7640.0;7.64;KONGRONGTUONG@3503;KH9@16650;no;GIU;co_mat_cat_mike;0;;0
Rachchiem;1;0.0;7367.0;7.37;TRA_NGOA@722;BONGLOT_CR@2468;no;GIU;co_mat_cat_mike;0;;0
Ranh;1;0.0;6887.0;6.89;Mot Ngan@2000;K8000@5078;no;GIU;co_mat_cat_mike;0;;0
Ranh Hat;8;0.0;26900.0;26.9;"Giua@9000; Thot Not@32542; KH51@10031; KH6@33000; O Mon@29000; KH8@31744; KH7@8342; KH3@7184";"KH3@7184; KH51@10031; KH6@33000; KH7@8342; KH8@31744; KH92@16942; O Mon@29000; Thot Not@32542";no;GIU;co_mat_cat_mike;0;;0
RanhHat1;1;0.0;2341.0;2.34;Chac Bang@18033;Bon Thuoc2@5305;no;GIU;co_mat_cat_mike;0;;0
RanhHat2;1;0.0;6992.0;6.99;Bon Thuoc2@5305;Bach nguu@36973;no;GIU;co_mat_cat_mike;0;;0
RanhTinh;1;0.0;5620.0;5.62;14000Nho@1632;KH92@28289;no;GIU;co_mat_cat_mike;0;;0
Rau Cau;1;0.0;16900.0;16.9;Nha Man TT@5300;BASSAC@136897;no;GIU;co_mat_cat_mike;0;;0
RauDuaR;1;0.0;11910.0;11.91;K. Lo Xe@18515;Bay Hap@8642;no;GIU;co_mat_cat_mike;0;;0
Ray;1;0.0;8536.0;8.54;Cai Trau@24844;ST59_ST61@16042;no;GIU;co_mat_cat_mike;0;;0
Re;1;0.0;10393.0;10.39;Bung Coc@8000;Nhu_Gia@22828;no;GIU;co_mat_cat_mike;0;;0
RoGhe;1;0.0;4385.0;4.38;K. Ranh@12732;Can Gao@30105;no;GIU;co_mat_cat_mike;0;;0
Rung;1;0.0;5270.0;5.27;Cai Trau@47346;Nhi Tho@1000;no;GIU;co_mat_cat_mike;0;;0
S. BL K DOI;1;0.0;31446.0;31.45;Vam Co Dong@166558;Sai Gon@130495;no;GIU;co_mat_cat_mike;26;2020_KHCN;0
S. Cua Lon-Bo De;1;0.0;60117.0;60.12;TU_DO;TU_DO;no;GIU;co_mat_cat_mike;0;;0
S. DM BKY;1;0.0;20004.0;20.0;Dong Nai@76360;TU_DO;no;GIU;co_mat_cat_mike;12;1995;0
S. Dam Doi;1;0.0;33563.0;33.56;Ganh Hao@13358;TU_DO;no;GIU;co_mat_cat_mike;0;;0
S.BenCat;1;0.0;6752.0;6.75;K.ThamLuong@25499;Sai Gon@111103;no;GIU;co_mat_cat_mike;0;;0
S.Dua 2;1;0.0;5707.0;5.71;S.NGA BAY@9839;K. Dong Tranh@18136;no;GIU;co_mat_cat_mike;0;;0
