location_id;topo_id;chainage;rong;z_day;n_pt
CUADAI_2;2021_SIWRP_QHPCTT;1355.0;253.113792672077;-4.95;57
CUADAI_2;2021_SIWRP_QHPCTT;16250.0;371.476084669854;-5.89;80
CUADAI_3;2021_SIWRP_QHPCTT;2796.0;944.004542833272;-10.31;196
CUADINHAN;2021_SIWRP_QHPCTT;3599.0;1706.7334530849;-12.79;374
CUADINHAN;2021_SIWRP_QHPCTT;8212.0;2179.36659314136;-14.78;447
CUADINHAN;2021_SIWRP_QHPCTT;12948.0;1585.67489588421;-14.64;328
CUADINHAN;2021_SIWRP_QHPCTT;17953.0;1785.20783644188;-11.81;420
CUADINHAN;2021_SIWRP_QHPCTT;22637.0;2280.04157798958;-10.75;484
CUADINHAN;2021_SIWRP_QHPCTT;27159.0;2635.55685896019;-12.19;569
CUADINHAN;2021_SIWRP_QHPCTT;31944.0;2733.98277747259;-11.17;565
CUATIEU;2021_SIWRP_QHPCTT;4142.0;658.193980028818;-8.89;139
CUATIEU;2021_SIWRP_QHPCTT;9164.0;715.1369403048;-11.59;150
CUATIEU;2021_SIWRP_QHPCTT;14030.0;787.036149296023;-10.79;162
CUATIEU;2021_SIWRP_QHPCTT;19659.0;735.114623641857;-10.36;152
CUATIEU;2021_SIWRP_QHPCTT;25601.0;622.935521190382;-11.27;130
CUATIEU;2021_SIWRP_QHPCTT;30113.0;1013.10482747427;-10.19;212
CUATIEU;2021_SIWRP_QHPCTT;34575.0;1271.17776759694;-8.85;263
CUATRANDE;2021_SIWRP_QHPCTT;0.0;572.499;-9.378;179
CUATRANDE;2006;746.0;572.499;-9.378;179
CUATRANDE;2006;2098.0;1048.379;-11.796;290
CUATRANDE;2021_SIWRP_QHPCTT;2273.0;1048.379;-11.796;290
CUATRANDE;2021_SIWRP_QHPCTT;3406.0;1684.58276464279;-9.75;354
CUATRANDE;2006;3703.0;615.497;-9.285;191
CUATRANDE;2006;5216.0;1037.782;-7.68;265
CUATRANDE;2006;6492.0;1729.094;-12.361;563
CUATRANDE;2006;8289.0;1741.57;-11.436;550
CUATRANDE;2021_SIWRP_QHPCTT;8363.0;1311.6826609721;-9.81;277
CUATRANDE;2006;9597.0;1629.283;-9.567;522
CUATRANDE;2006;11099.0;1363.157;-10.45;451
CUATRANDE;2006;12638.0;1333.497;-10.906;418
CUATRANDE;2021_SIWRP_QHPCTT;13841.0;992.508253029845;-12.61;210
CUATRANDE;2006;14061.0;1049.768;-12.961;338
CUATRANDE;2006;15771.0;860.048;-15.546;277
CUATRANDE;2006;17197.0;954.555;-15.262;296
CUATRANDE;2006;18805.0;1062.141;-14.352;332
CUATRANDE;2021_SIWRP_QHPCTT;18949.0;1313.01521190001;-10.72;275
CUATRANDE;2006;20265.0;1238.326;-15.318;371
CUATRANDE;2006;21861.0;1285.182;-11.882;417
CUATRANDE;2006;23504.0;1344.885;-10.258;436
CUATRANDE;2021_SIWRP_QHPCTT;24375.0;1637.82100177359;-9.22;375
CUATRANDE;2006;24927.0;1443.913;-9.744;463
CUATRANDE;2006;26447.0;1544.7;-9.323;496
CUATRANDE;2006;27895.0;1641.456;-10.264;531
CUATRANDE;2006;29584.0;1676.782;-10.757;524
CUATRANDE;2021_SIWRP_QHPCTT;29735.0;1694.11582747462;-11.46;348
CUATRANDE;2006;30732.0;1916.961;-11.055;594
CUATRANDE;2006;32554.0;1687.364;-12.467;535
CUATRANDE;2006;34088.0;1803.939;-13.594;569
CUATRANDE;2021_SIWRP_QHPCTT;34192.0;2715.03620133362;-9.5;559
CUATRANDE;2006;35563.0;1777.184;-12.779;542
CUATRANDE;2006;37026.0;1883.812;-11.009;572
CUATRANDE;2006;38379.0;3141.517;-10.036;636
CXNRO1;2014;0.0;20.0;-1.225;9
CXNRO1;2014;2000.0;20.0;-1.225;9
CXNRO1;2014;4743.0;20.0;-1.225;9
CXNRO1;2014;9202.0;20.0;-1.225;9
Cai Cau;2014;0.0;20.0;-1.225;9
Cai Con;2006;0.0;168.639;-12.19;31
DAI NGAI;2006;0.0;180.284;-14.743;58
DAI NGAI;2006;2586.0;146.846;-7.826;40
DAI NGAI;2006;5837.0;176.39;-6.394;46
DAI NGAI;2006;7504.0;164.496;-5.914;41
DAI NGAI;2006;10801.0;160.627;-4.755;40
DAI NGAI;2006;13355.0;124.063;-5.088;33
DAI NGAI;2006;15832.0;109.941;-3.667;35
DAI NGAI;2006;18611.0;139.988;-3.095;22
DAI NGAI;2006;20974.0;97.84;-2.777;24
DAI NGAI;2006;23951.0;143.181;-2.578;28
DAI NGAI;2006;27441.0;130.929;-3.778;28
DAI NGAI;2006;30727.0;129.667;-4.839;33
DAMTHITUONG;TOPO?;0.0;149.474;-5.392;39
DAMTHITUONG;TOPO?;3000.0;900.0;-2.5;10
DAMTHITUONG;TOPO?;6000.0;900.0;-2.5;10
DAMTHITUONG;TOPO?;14489.0;198.0;-4.47;30
DAN QUAN;2014;2000.0;20.0;-1.225;9
DAN QUAN;2014;4000.0;20.0;-1.225;9
DAN QUAN;2014;5000.0;20.0;-1.225;9
DAO;2000;0.0;36.0;-2.0;6
DAO;2000;9000.0;36.0;-2.0;6
DAO;2000;20000.0;14.0;-2.0;4
DAP DA;2014;3000.0;20.0;-1.225;9
DAP DA;2014;7175.0;20.0;-1.225;9
DAP THA LA;2000;0.0;62.0;-2.5;17
DAP THA LA;TGLX2010;0.0;95.0;-2.0;4
DAP THA LA;2000;1000.0;62.0;-2.5;17
DAP THA LA;TGLX2010;1000.0;80.0;-2.0;4
DAP TRA SU;2000;0.0;63.285;-3.0;19
DAP TRA SU;TGLX2010;0.0;95.0;-2.0;4
DAP TRA SU;2000;1000.0;62.344;-3.0;19
DAP TRA SU;TGLX2010;1000.0;95.0;-2.0;4
DE NMAN;DH2020;0.0;49.41;-1.6;33
DE NMAN;DH2020;1915.0;49.31;-1.6;35
DE NMAN;2014;2000.0;20.0;-1.225;9
DE NMAN;DH2020;3838.0;53.17;-2.4;28
DE NMAN;DH2020;5990.0;55.09;-1.599;29
DE NMAN;2014;6000.0;20.0;-1.225;9
DE NMAN;DH2020;8135.0;56.62;-2.08;32
DE NMAN;DH2020;9851.0;51.16;-2.056;30
DE NMAN;2014;10000.0;20.0;-1.225;9
DE NMAN;DH2020;11926.0;51.94;-1.77;27
DE NMAN;DH2020;14190.0;76.19;-1.79;38
DE NMAN;2014;16000.0;20.0;-1.225;9
DE NMAN;DH2020;16040.0;65.35;-1.23;33
DE NMAN;DH2020;17988.0;55.4;-1.42;26
DE NMAN;DH2020;19806.0;47.25;-1.6;24
DE NMAN;2014;20000.0;20.0;-1.225;9
DE NMAN;DH2020;21903.0;61.89;-1.8;29
DE NMAN;DH2020;24055.0;44.02;-1.8;21
DE NMAN;2014;26000.0;20.0;-1.225;9
DE NMAN;2014;30000.0;20.0;-1.225;9
DE NMAN;2014;36000.0;20.0;-1.225;9
DIA CHUOI;2014;0.0;20.0;-1.529;9
DIA CHUOI;2014;2005.0;20.0;-3.111;9
DIA CHUOI;2014;2063.0;20.0;-3.111;9
DIKEVCT_CR;DIKE_CR;0.0;31.0;-2.5;10
DIKEVCT_CR;DIKE_CR;3000.0;31.0;-2.5;10
DIKEVCT_CR;DIKE_CR;6000.0;31.0;-2.5;10
DIKEVCT_CR;DIKE_CR;9000.0;31.0;-2.5;10
DIKEVCT_CR;DIKE_CR;12000.0;31.0;-2.5;10
DINH;2014;0.0;20.0;-1.225;9
DINH;2014;6000.0;20.0;-1.225;9
DINH;2014;9000.0;20.0;-1.225;9
DN1;2000;0.0;315.0;-12.0;16
DN1;2011_KHCN;221.0;153.519;-11.73;26
DN1;2011_KHCN;6396.0;155.248;-15.24;33
DN1;2000;6500.0;315.0;-11.98;16
DN2;2000;0.0;145.0;-11.98;12
DN2;2011_KHCN;3524.0;193.038;-13.55;40
DN2;2000;5700.0;274.0;-11.317;18
DN3;2000;0.0;274.0;-11.317;18
DN3;2011_KHCN;154.0;147.255;-5.3;34
DN3;2011_KHCN;2798.0;236.995;-9.78;43
DN3;2011_KHCN;6856.0;379.318;-6.47;49
DN3;2000;7000.0;274.0;-11.317;18
DN4;2000;0.0;649.0;-16.93;12
DN4;2000;6000.0;315.0;-17.11;12
DN4;2000;12200.0;499.0;-17.0;11
DN5;2000;0.0;837.0;-11.14;14
DN5;2011_KHCN;243.0;394.115;-21.61;64
DN5;2011_KHCN;4242.0;262.998;-17.86;51
DN5;2000;10000.0;624.0;-16.13;10
DN5;2011_KHCN;10188.0;510.013;-18.24;60
DOAN KET;2014;2000.0;20.0;-1.225;9
DONG AN;2000;0.0;174.0;-9.084;18
DONG AN;2000;9000.0;174.0;-9.084;18
DONG BINH;2014;2000.0;20.0;-1.225;9
DONG BINH;2014;5000.0;20.0;-1.225;9
DONG BINH;2014;70000.0;20.0;-1.225;9
DONG DA;2014;0.0;20.0;-1.225;9
DONG DA;2014;3000.0;20.0;-1.225;9
DONG DA;2014;6000.0;20.0;-1.225;9
DONG LON;2014;1150.0;20.0;-1.225;9
DONG NAI;2000;0.0;172.0;-10.0;19
DONG NAI;2015_KHCN;0.0;374.05;-9.75;43
DONG NAI;2015_KHCN;2911.0;374.05;-9.75;43
DONG NAI;2015_KHCN;2938.0;296.0;-10.51;33
DONG NAI;2000;3913.0;172.0;-10.0;19
DONG NAI;2015_KHCN;7721.0;228.07;-7.48;34
DONG NAI;2000;8101.0;172.0;-10.0;19
DONG NAI;2015_KHCN;12458.0;234.448;-10.48;30
DONG NAI;2000;12501.0;199.0;-10.0;21
DONG NAI;2000;16640.0;195.0;-9.62;12
DONG NAI;2015_KHCN;16671.0;340.0;-8.72;37
DONG NAI;2015_KHCN;17695.0;214.622;-12.56;34
DONG NAI;2000;23833.0;195.0;-9.62;12
DONG NAI;2015_KHCN;23857.0;291.918;-6.41;32
DONG NAI;2015_KHCN;28751.0;290.373;-14.51;30
DONG NAI;2000;29094.0;243.0;-10.0;18
DONG NAI;2015_KHCN;29913.0;395.0;-14.48;53
DONG NAI;2015_KHCN;33700.0;388.228;-7.27;38
DONG NAI;2000;35779.0;245.0;-10.0;17
DONG NAI;2015_KHCN;35852.0;441.205;-9.73;44
DONG NAI;2000;41376.0;245.0;-10.0;17
DONG NAI;2015_KHCN;42353.0;357.0;-16.49;42
DONG NAI;2015_KHCN;42358.0;329.643;-17.2;40
DONG NAI;2015_KHCN;45545.0;296.746;-11.07;37
DONG NAI;2000;46893.0;115.0;-11.98;13
DONG NAI;2015_KHCN;49304.0;341.349;-13.3;40
DONG NAI;2015_KHCN;49375.0;493.0;-18.1;59
DONG NAI;2000;52957.0;115.0;-11.98;13
DONG NAI;2015_KHCN;53324.0;460.866;-8.94;53
DONG NAI;2015_KHCN;54233.0;653.0;-15.64;72
DONG NAI;2015_KHCN;55579.0;245.742;-12.46;32
DONG NAI;2000;57909.0;709.0;-10.41;15
DONG NAI;2015_KHCN;59707.0;776.0;-12.35;74
DONG NAI;2015_KHCN;60592.0;394.629;-15.32;49
DONG NAI;2000;60996.0;338.0;-9.45;11
DONG NAI;2000;63136.0;338.0;-9.45;11
DONG NAI;2015_KHCN;64643.0;715.42;-9.74;69
DONG NAI;2000;65236.0;366.0;-14.25;11
DONG NAI;2015_KHCN;66350.0;1013.743;-8.1;108
DONG NAI;2015_KHCN;67142.0;722.718;-10.52;78
DONG NAI;2015_KHCN;70690.0;872.378;-14.66;85
DONG NAI;2000;74356.0;642.0;-10.24;15
DONG NAI;2015_KHCN;76360.0;1067.51;-21.22;108
DONG NAI;2000;80650.0;837.0;-11.14;14
DONG NAI;2015_KHCN;80837.0;1074.162;-23.77;103
DONG NAI;2015_KHCN;82819.0;699.0;-23.53;77
DONG NAI;2015_KHCN;87026.0;522.0;-23.05;58
DONG NAI;2000;87284.0;624.0;-16.13;10
DONG NAI;2015_KHCN;89548.0;884.015;-22.25;95
DONG NAI;2015_KHCN;90695.0;739.0;-20.1;82
DONG NAI;2015_KHCN;93288.0;1647.478;-14.38;171
DONG NAI;2015_KHCN;94529.0;1461.0;-22.5;80
DONG NAI;2000;97502.0;315.0;-17.11;12
DONG NAI;2015_KHCN;98443.0;1367.147;-17.52;143
DONG NAI;2015_KHCN;99258.0;1206.0;-17.77;69
DONG NAI;2000;101591.0;958.0;-16.0;13
DONG NAI;2015_KHCN;101887.0;1441.0;-15.64;80
DONG NAI;2015_KHCN;102340.0;1432.272;-30.68;149
DONG NAI;2015_KHCN;104067.0;1007.0;-20.56;105
DONG NAI;2000;106730.0;1516.0;-16.0;12
DONG NAI;2015_KHCN;107597.0;687.0;-26.4;76
DONG NAI;2000;111385.0;1557.0;-16.0;14
DONG NAI;2015_KHCN;114263.0;759.0;-20.92;82
DONG NAI;2000;118067.0;918.0;-23.7;9
DONG NAI;2015_KHCN;118152.0;1231.0;-16.28;70
DONG NAI;2000;122859.0;1255.0;-20.0;12
DONG NAI;2015_KHCN;124949.0;1405.0;-14.06;81
DONG NAI;2000;129900.0;734.0;-19.62;11
DONG NAI;2015_KHCN;129971.0;2236.0;-10.0;125
DONG NAI;2015_KHCN;132426.0;2236.0;-10.0;125
DONG NAI;2000;135272.0;1618.0;-20.0;16
DONG NAI;2000;139898.0;1853.0;-20.0;11
DONG NAI;2000;145701.0;2012.0;-20.0;11
DONG NAI;2000;151552.0;2991.0;-20.0;19
DONG NAI;2000;157700.0;2991.0;-20.0;19
DONG TIEN;2000;0.0;95.0;-4.85;14
DONG TIEN;2000;3000.0;126.0;-3.7;15
DONG TIEN;2000;7000.0;162.0;-3.7;12
DONG TIEN;2000;12000.0;103.0;-3.7;16
DONG TIEN;2000;16000.0;105.0;-2.94;16
DONG TIEN;2000;21000.0;86.0;-3.22;13
DONG TIEN;2000;21989.0;90.0;-3.55;17
DONG TIEN;2000;25000.0;78.0;-3.55;11
DONG TIEN;2000;29000.0;73.0;-3.39;13
DONG TIEN;2000;36000.0;76.0;-3.02;14
DONG TIEN;2000;45000.0;72.0;-3.21;15
DONG TIEN;2000;50000.0;87.0;-3.7;15
DONG TIEN;2000;56000.0;76.0;-3.71;12
DONG TIEN;2000;61000.0;89.0;-3.29;16
DONG TIEN;2000;62030.0;89.0;-3.29;16
DONG TIEN;2000;63029.0;91.0;-3.08;17
DONG TIEN;2000;68019.0;84.0;-2.88;14
DONG TIEN;2000;73000.0;95.0;-4.1;18
DONG TIEN;2000;81000.0;87.0;-4.51;11
DONG TIEN;2000;90000.0;87.0;-6.0;13
DONG TIEN3;2006;2665.0;91.28;-3.56;28
DONG TIEN3;2006;19271.0;104.615;-3.34;31
DONG TIEN3;2006;23166.0;135.87;-2.84;38
DONG TIEN3;2006;32210.0;71.126;-2.16;18
DONG TIEN3;2006;41913.0;61.599;-3.69;21
DONGDATN;2014;3000.0;20.0;-1.225;9
DONGTHANG;1996;0.0;127.0;-7.02;35
DONGTHANG;1996;2331.0;80.0;-4.94;21
DONGTHANG;1996;3136.0;113.0;-5.55;28
DONGTHANG;1996;7188.0;133.0;-6.34;28
DONGTHANG;1996;15115.0;157.0;-6.76;31
DTM1;2000;500.0;20.0;-3.0;3
DTM10;2000;500.0;20.0;-3.0;3
DTM100;2000;500.0;20.0;-3.0;3
DTM101;2000;500.0;20.0;-3.0;3
DTM102;2000;500.0;20.0;-3.0;3
DTM103;2000;500.0;20.0;-3.0;3
DTM104;2000;500.0;20.0;-3.0;3
DTM105;2000;500.0;20.0;-3.0;3
DTM106;2000;500.0;20.0;-3.0;3
DTM107;2000;500.0;20.0;-3.0;3
DTM108;2000;500.0;20.0;-3.0;3
DTM109;2000;500.0;20.0;-3.0;3
DTM11;2000;500.0;20.0;-3.0;3
DTM110;2000;500.0;20.0;-3.0;3
DTM111;2000;500.0;20.0;-3.0;3
DTM112;2000;500.0;20.0;-3.0;3
DTM113;2000;500.0;20.0;-3.0;3
DTM114;2000;500.0;20.0;-3.0;3
DTM115;2000;500.0;20.0;-3.0;3
DTM116;2000;500.0;20.0;-3.0;3
DTM117;2000;500.0;20.0;-3.0;3
DTM118;2000;500.0;20.0;-3.0;3
DTM119;2000;500.0;20.0;-3.0;3
DTM12;2000;500.0;20.0;-3.0;3
DTM120;2000;500.0;20.0;-3.0;3
DTM121;2000;500.0;20.0;-3.0;3
DTM122;2000;500.0;20.0;-3.0;3
DTM123;2000;500.0;20.0;-3.0;3
DTM124;2000;500.0;20.0;-3.0;3
DTM125;2000;500.0;20.0;-3.0;3
DTM126;2000;500.0;20.0;-3.0;3
DTM127;2000;500.0;20.0;-3.0;3
DTM128;2000;500.0;20.0;-3.0;3
DTM129;2000;500.0;20.0;-3.0;3
DTM13;2000;500.0;20.0;-3.0;3
DTM130;2000;500.0;20.0;-3.0;3
DTM131;2000;500.0;20.0;-3.0;3
DTM132;2000;500.0;20.0;-3.0;3
DTM133;2000;500.0;20.0;-3.0;3
DTM134;2000;500.0;20.0;-3.0;3
DTM135;2000;500.0;20.0;-3.0;3
DTM136;2000;500.0;20.0;-3.0;3
DTM137;2000;500.0;20.0;-3.0;3
DTM138;2000;500.0;20.0;-3.0;3
DTM139;2000;500.0;20.0;-3.0;3
DTM14;2000;500.0;20.0;-3.0;3
DTM140;2000;500.0;20.0;-3.0;3
DTM141;2000;500.0;20.0;-3.0;3
DTM142;2000;500.0;20.0;-3.0;3
DTM143;2000;500.0;20.0;-3.0;3
DTM144;2000;500.0;20.0;-3.0;3
DTM145;2000;500.0;20.0;-3.0;3
DTM146;2000;500.0;20.0;-3.0;3
DTM15;2000;500.0;20.0;-3.0;3
DTM16;2000;500.0;20.0;-3.0;3
DTM17;2000;500.0;20.0;-3.0;3
DTM18;2000;500.0;20.0;-3.0;3
DTM19;2000;500.0;20.0;-3.0;3
DTM2;2000;500.0;20.0;-3.0;3
DTM20;2000;500.0;20.0;-3.0;3
DTM21;2000;500.0;20.0;-3.0;3
DTM22;2000;500.0;20.0;-3.0;3
DTM23;2000;500.0;20.0;-3.0;3
DTM24;2000;500.0;20.0;-3.0;3
DTM25;2000;500.0;20.0;-3.0;3
DTM26;2000;500.0;20.0;-3.0;3
DTM27;2000;500.0;20.0;-3.0;3
DTM28;2000;500.0;20.0;-3.0;3
DTM29;2000;500.0;20.0;-3.0;3
DTM3;2000;500.0;20.0;-3.0;3
DTM30;2000;500.0;20.0;-3.0;3
DTM31;2000;500.0;20.0;-3.0;3
DTM32;2000;500.0;20.0;-3.0;3
DTM33;2000;500.0;20.0;-3.0;3
DTM34;2000;500.0;20.0;-3.0;3
DTM35;2000;500.0;20.0;-3.0;3
DTM36;2000;500.0;20.0;-3.0;3
DTM37;2000;500.0;20.0;-3.0;3
DTM38;2000;500.0;20.0;-3.0;3
DTM39;2000;500.0;20.0;-3.0;3
DTM4;2000;500.0;20.0;-3.0;3
DTM40;2000;500.0;20.0;-3.0;3
DTM41;2000;500.0;20.0;-3.0;3
DTM42;2000;500.0;20.0;-3.0;3
DTM43;2000;500.0;20.0;-3.0;3
DTM44;2000;500.0;20.0;-3.0;3
DTM45;2000;500.0;20.0;-3.0;3
DTM46;2000;500.0;20.0;-3.0;3
DTM47;2000;500.0;20.0;-3.0;3
DTM48;2000;500.0;20.0;-3.0;3
DTM49;2000;500.0;20.0;-3.0;3
DTM5;2000;500.0;20.0;-3.0;3
DTM50;2000;500.0;20.0;-3.0;3
DTM51;2000;500.0;20.0;-3.0;3
DTM52;2000;500.0;20.0;-3.0;3
DTM53;2000;500.0;20.0;-3.0;3
DTM54;2000;500.0;20.0;-3.0;3
DTM55;2000;500.0;20.0;-3.0;3
DTM56;2000;500.0;20.0;-3.0;3
DTM57;2000;500.0;20.0;-3.0;3
DTM58;2000;500.0;20.0;-3.0;3
DTM59;2000;500.0;20.0;-3.0;3
DTM6;2000;500.0;20.0;-3.0;3
DTM60;2000;500.0;20.0;-3.0;3
DTM61;2000;500.0;20.0;-3.0;3
DTM62;2000;500.0;20.0;-3.0;3
DTM63;2000;500.0;20.0;-3.0;3
DTM64;2000;500.0;20.0;-3.0;3
DTM65;2000;500.0;20.0;-3.0;3
DTM66;2000;500.0;20.0;-3.0;3
DTM67;2000;500.0;20.0;-3.0;3
DTM68;2000;500.0;20.0;-3.0;3
DTM69;2000;500.0;20.0;-3.0;3
DTM7;2000;500.0;20.0;-3.0;3
DTM70;2000;500.0;20.0;-3.0;3
DTM71;2000;500.0;20.0;-3.0;3
DTM72;2000;500.0;20.0;-3.0;3
DTM73;2000;500.0;20.0;-3.0;3
DTM74;2000;500.0;20.0;-3.0;3
DTM75;2000;500.0;20.0;-3.0;3
DTM76;2000;500.0;20.0;-3.0;3
DTM77;2000;500.0;20.0;-3.0;3
DTM78;2000;500.0;20.0;-3.0;3
DTM79;2000;500.0;20.0;-3.0;3
DTM8;2000;500.0;20.0;-3.0;3
DTM80;2000;500.0;20.0;-3.0;3
DTM81;2000;500.0;20.0;-3.0;3
DTM82;2000;500.0;20.0;-3.0;3
DTM83;2000;500.0;20.0;-3.0;3
DTM84;2000;500.0;20.0;-3.0;3
DTM85;2000;500.0;20.0;-3.0;3
DTM86;2000;500.0;20.0;-3.0;3
DTM87;2000;500.0;20.0;-3.0;3
DTM88;2000;500.0;20.0;-3.0;3
DTM89;2000;500.0;20.0;-3.0;3
DTM9;2000;500.0;20.0;-3.0;3
DTM90;2000;500.0;20.0;-3.0;3
DTM91;2000;500.0;20.0;-3.0;3
DTM92;2000;500.0;20.0;-3.0;3
DTM93;2000;500.0;20.0;-3.0;3
DTM94;2000;500.0;20.0;-3.0;3
DTM95;2000;500.0;20.0;-3.0;3
DTM96;2000;500.0;20.0;-3.0;3
DTM97;2000;500.0;20.0;-3.0;3
DTM98;2000;500.0;20.0;-3.0;3
DTM99;2000;500.0;20.0;-3.0;3
DUA_DO_CRECK;2006;0.0;130.0;-12.1;20
DUA_DO_CRECK;2006;3000.0;130.0;-10.0;19
DUA_DO_CRECK;2006;6000.0;105.0;-10.7;22
DUA_DO_CRECK;2006;9500.0;150.0;-11.89;22
DUA_DO_CRECK;2006;11694.0;165.0;-16.61;23
DUA_DO_CRECK;2006;12631.0;165.0;-16.61;23
DUNG;2000;0.0;41.0;-1.13;17
DUNG;2000;5680.0;60.0;-0.72;17
DUNG;2000;9640.0;54.0;-1.16;16
DUNG;2000;14300.0;43.0;-3.1;17
DUONG HOA LT;2000;0.0;43.0;-3.09;14
DUONG HOA LT;2000;3069.0;45.0;-2.55;15
DUONG HOA LT;2000;6024.0;34.0;-1.19;14
DUONG HOA LT;2000;8270.0;25.0;-1.17;11
DUONG HOA LT;2000;12111.0;33.0;-2.0;12
DUONG HOA LT;2000;15057.0;50.0;-4.99;16
DUONG HOA LT;2000;17200.0;60.0;-3.99;16
DUONG LANG;2014;2000.0;20.0;-1.225;9
DUONG LANG;2014;4000.0;20.0;-1.225;9
DUONG LANG;2014;5095.0;20.0;-1.225;9
DUONG LANG1;2014;2000.0;20.0;-1.225;9
DUONG LANG1;2014;4000.0;20.0;-1.225;9
DUONG LANG1;2014;5000.0;20.0;-1.225;9
DUONG MON;2014;1000.0;20.0;-2.0;33
DUONG MON;2014;3000.0;20.0;-2.0;33
DUONG MON;2014;3268.0;20.0;-2.0;33
DUONG MON;2014;4317.0;20.0;-2.0;33
DUONG THET;2000;0.0;31.5;-2.1;11
DUONG THET;2000;3000.0;30.5;-2.1;10
DUONG THET;2000;6000.0;46.5;-2.1;10
DUONG THET;2000;9000.0;46.5;-2.1;10
DUONG THET;2000;12000.0;29.0;-2.1;9
DUONG THET;2000;15000.0;29.0;-2.1;9
DUONG THET;2000;16200.0;62.0;-2.21;12
DUONG THET;2000;24200.0;62.0;-2.21;12
DUONGTHET;2014;0.0;30.0;-1.5;7
DUONGXUONG1;DH2020;245.0;67.0;-2.268;30
DUONGXUONG1;DH2020;2232.0;72.0;-1.071;26
DUONGXUONG1;DH2020;3000.0;72.0;-1.071;26
DUONGXUONG2;DH2020;333.0;60.0;-1.176;29
DUONGXUONG2;DH2020;2221.0;58.0;-1.381;26
DUONGXUONG2;DH2020;4221.0;61.0;-1.593;28
DUONGXUONG2;DH2020;5000.0;61.0;-1.593;28
DongThang;1996;15015.0;157.0;-6.76;31
EAST VAICO;DEM;0.0;500.0;-2.0;17
EAST VAICO;DEM;5000.0;500.0;-2.0;18
EAST VAICO;DEM;10000.0;500.0;-2.0;24
EAST VAICO;DEM;15000.0;500.0;-2.0;20
EAST VAICO;DEM;20000.0;500.0;-2.0;19
EAST VAICO;DEM;25000.0;500.0;-2.0;19
EAST VAICO;DEM;30000.0;500.0;-2.0;19
EAST VAICO;DEM;35000.0;594.98;-2.0;24
EAST VAICO;DEM;40000.0;697.5;-2.0;25
EAST VAICO;DEM;45000.0;500.0;-2.0;19
EAST VAICO;DEM;50000.0;500.0;-2.0;21
EAST VAICO;DEM;55000.0;500.0;-2.0;23
EAST VAICO;DEM;60000.0;500.0;-2.0;27
EAST VAICO;DEM;65000.0;500.54999999999995;-2.0;21
EAST VAICO;DEM;70000.0;500.0;-2.0;19
EAST VAICO;DEM;75000.0;500.0;-2.0;21
EAST VAICO;DEM;80000.0;500.0;-2.0;21
EAST VAICO;DEM;85000.0;500.0;-2.0;19
EAST VAICO;DEM;90000.0;500.0;-2.0;11
EAST VAICO;DEM;95000.0;500.0;-2.0;11
EAST VAICO;DEM;100000.0;597.8700000000001;-3.0;13
FC066;2000;500.0;2.0;0.0;3
FC070;2000;500.0;2.0;0.0;3
FC077;2000;500.0;2.0;0.0;3
FC078;2000;500.0;2.0;0.0;3
FC079;2000;500.0;2.0;0.0;3
FC080;2000;500.0;2.0;0.0;3
FC096;2000;500.0;2.0;0.0;3
FC097;2000;500.0;2.0;0.0;3
FC098;2000;500.0;2.0;0.0;3
F_BRIDGES;1997;0.0;320.0;4.5;6
F_BRIDGES;1997;250.0;320.0;4.5;6
F_BRIDGES;1997;750.0;320.0;4.0;6
F_BRIDGES;1997;1000.0;320.0;4.0;6
F_BR_DW;1997;0.0;5020.0;0.0;7
F_BR_DW;1997;1000.0;5020.0;0.0;7
F_BR_UP;1997;0.0;5020.0;0.0;7
F_BR_UP;1997;1000.0;5020.0;0.0;7
GANH HAO;2006;9092.0;153.577;-3.703;31
GANH HAO;2006;11393.0;130.066;-6.4;32
GANH HAO;2006;13358.0;118.859;-7.321;30
GANH HAO;2006;16257.0;175.141;-5.887;38
GANH HAO;2006;18029.0;121.858;-6.1;39
GANH HAO;2006;20235.0;110.138;-9.239;36
GANH HAO;2006;22877.0;119.742;-8.416;36
GANH HAO;2006;25024.0;120.207;-7.075;39
GANH HAO;2006;27529.0;145.136;-8.151;39
GANH HAO;2006;29443.0;149.393;-11.26;44
GANH HAO;2006;31220.0;190.7;-14.223;45
GANH HAO;2006;33552.0;154.048;-12.855;43
GANH HAO;2006;35402.0;146.863;-13.292;46
GANH HAO;2006;37401.0;173.815;-13.377;51
GANH HAO;2006;39674.0;159.912;-14.931;44
GANH HAO;2006;41270.0;180.451;-11.197;51
GANH HAO;2006;44148.0;264.155;-17.61;75
GANH HAO;2006;46211.0;279.862;-19.707;86
GANH HAO;2006;48449.0;421.852;-15.788;141
GCCKET;2014;0.0;29.0;-2.25;12
GCCKET;2014;6000.0;29.0;-2.25;12
GCCKET;2014;10000.0;29.0;-2.25;12
GCCKET;2014;12000.0;29.0;-2.25;12
GCCKET;2014;16000.0;29.0;-2.25;12
GCCKET;2014;20000.0;29.0;-2.25;12
GIA HOANG;2014;2000.0;20.0;-1.225;9
GIAI PHONG;2014;0.0;20.0;-1.225;9
GIAI PHONG;2014;1000.0;20.0;-1.225;9
GIAI PHONG;2014;2000.0;20.0;-1.225;9
GIAI PHONG;2014;3000.0;20.0;-1.225;9
GIAI PHONG;2014;4000.0;20.0;-1.225;9
GIAI PHONG;2014;6000.0;20.0;-1.225;9
